Date,TCU,CFNAI,INDPRO,Kilian,World Production,US Field Production,Unemployment,M2,Rigs,Refinery
2015-03-18,77.48593866,-0.034516128,101.5607515,-99.78448606,80.55807768,293034.0321,5.400000015,11905.8129,1092,88.23555303
2015-03-19,77.47006447,-0.034193548,101.5411193,-99.69751886,80.56210305,292798.387,5.400000015,11907.35484,1086,88.39577917
2015-03-20,77.45419028,-0.033870967,101.521487,-99.61055166,80.56310453,292562.7418,5.400000014,11908.89677,1081,88.59298517
2015-03-23,77.4065677,-0.032903225,101.4625903,-99.34965012,80.54796569,291855.8063,5.400000012,11913.52258,1065,89.04615079
2015-03-24,77.39069351,-0.032580645,101.442958,-99.26268296,80.53687165,291620.1612,5.400000011,11915.06452,1061,89.15105521
2015-03-25,77.37481932,-0.032258064,101.4233258,-99.17571581,80.52275372,291384.516,5.40000001,11916.60645,1056,89.23288423
2015-03-26,77.35894513,-0.031935483,101.4036935,-99.08874866,80.50561191,291148.8709,5.400000009,11918.14839,1051,89.29163787
2015-03-27,77.34307094,-0.031612903,101.3840612,-99.00178153,80.48544621,290913.2257,5.400000008,11919.69032,1047,89.32731611
2015-03-30,77.29544838,-0.030645161,101.3251645,-98.74088018,80.40680584,290206.2903,5.400000004,11924.31613,1035,89.40858771
2015-03-31,77.27957419,-0.030322581,101.3055322,-98.65391309,80.37454461,289970.6451,5.400000002,11925.85806,1031,89.42709053
2015-04-01,77.2637,-0.03,101.2859,-98.566946,80.33925951,289735.0,5.4,11927.4,1027,89.4412995
2015-04-02,77.25177333,-0.04,101.2710633,-98.54081527,80.30525832,289866.6,5.406666668,11928.49667,1023,89.45121462
2015-04-06,77.20406664,-0.079999999,101.2117166,-98.43629243,80.18209283,290392.9999,5.433333341,11932.88333,1009,89.94342492
2015-04-07,77.19213997,-0.089999999,101.19688,-98.41016175,80.15451126,290524.5999,5.440000008,11933.98,1005,90.26219635
2015-04-08,77.1802133,-0.099999998,101.1820433,-98.38403107,80.12821362,290656.1999,5.446666676,11935.07667,1001,90.65925531
2015-04-09,77.16828663,-0.109999998,101.1672066,-98.3579004,80.1031999,290787.7999,5.453333344,11936.17333,998,91.13460182
2015-04-10,77.15635997,-0.119999998,101.1523699,-98.33176974,80.0794701,290919.3999,5.460000011,11937.27,994,91.68823588
2015-04-13,77.12057996,-0.149999998,101.1078599,-98.25337782,80.01598426,291314.1999,5.480000012,11940.56,984,92.56228451
2015-04-14,77.10865329,-0.159999998,101.0930233,-98.2272472,79.99739016,291445.7999,5.486666679,11941.65667,980,92.59134954
2015-04-15,77.09672663,-0.169999998,101.0781866,-98.20111658,79.98007998,291577.3999,5.493333346,11942.75333,977,92.48927232
2015-04-16,77.08479996,-0.179999998,101.0633499,-98.17498598,79.96405373,291708.9999,5.500000013,11943.85,973,92.25605285
2015-04-17,77.07287329,-0.189999998,101.0485133,-98.14885538,79.9493114,291840.5999,5.506666679,11944.94667,970,91.89169112
2015-04-20,77.0370933,-0.219999998,101.0040033,-98.07046365,79.91278795,292235.3999,5.526666679,11948.23667,959,91.09965149
2015-04-21,77.02516663,-0.229999998,100.9891666,-98.04433309,79.90318131,292366.9999,5.533333345,11949.33333,956,90.93598679
2015-04-22,77.01323997,-0.239999998,100.9743299,-98.01820254,79.8948586,292498.5999,5.540000011,11950.43,953,90.82249635
2015-04-23,77.0013133,-0.249999998,100.9594933,-97.992072,79.88781981,292630.1999,5.546666677,11951.52667,949,90.75918016
2015-04-24,76.98938664,-0.259999998,100.9446566,-97.96594147,79.88206494,292761.7999,5.553333342,11952.62333,946,90.74603823
2015-04-27,76.95360665,-0.289999999,100.9001466,-97.88754993,79.87250389,293156.5999,5.573333339,11955.91333,936,91.15165311
2015-04-28,76.94167999,-0.299999999,100.88531,-97.86141943,79.87188472,293288.2,5.580000005,11957.01,933,91.43520496
2015-04-29,76.92975332,-0.309999999,100.8704733,-97.83528895,79.87254947,293419.8,5.58666667,11958.10667,930,91.79293025
2015-04-30,76.91782666,-0.32,100.8556367,-97.80915847,79.87449814,293551.4,5.593333335,11959.20333,926,92.22482898
2015-05-01,76.9059,-0.33,100.8408,-97.783028,79.87773074,293683.0,5.6,11960.3,923,92.73090116
2015-05-04,76.88034192,-0.309677418,100.808429,-96.26699226,79.8894453,292431.129,5.570967747,11964.70323,914,93.31227942
2015-05-05,76.87182256,-0.302903224,100.7976387,-95.76164703,79.8940224,292013.8387,5.561290329,11966.17097,911,93.19379275
2015-05-06,76.8633032,-0.29612903,100.7868484,-95.25630181,79.89893564,291596.5483,5.551612911,11967.63871,908,92.91916637
2015-05-07,76.85478385,-0.289354837,100.776058,-94.7509566,79.90418499,291179.258,5.541935493,11969.10645,906,92.48840028
2015-05-08,76.84626449,-0.282580643,100.7652677,-94.24561139,79.90977048,290761.9677,5.532258074,11970.57419,903,91.90149447
2015-05-11,76.82070642,-0.262258062,100.7328967,-92.72957583,79.9285437,289510.0967,5.503225819,11974.97742,896,90.93519426
2015-05-12,76.81218706,-0.255483868,100.7221064,-92.22423067,79.93547369,289092.8064,5.4935484,11976.44516,893,90.87789993
2015-05-13,76.8036677,-0.248709674,100.7113161,-91.7188855,79.94273981,288675.5161,5.483870981,11977.9129,891,90.95300847
2015-05-14,76.79514835,-0.241935481,100.7005257,-91.21354035,79.95034206,288258.2257,5.474193562,11979.38064,889,91.16051987
2015-05-15,76.78662899,-0.235161287,100.6897354,-90.70819521,79.95828043,287840.9354,5.464516143,11980.84839,887,91.50043414
2015-05-18,76.76107093,-0.214838707,100.6573645,-89.19215983,79.98411231,286589.0645,5.435483885,11985.25161,881,92.43004424
2015-05-19,76.75255157,-0.208064513,100.6465741,-88.68681472,79.99339519,286171.7741,5.425806466,11986.71935,880,92.70987003
2015-05-20,76.74403222,-0.20129032,100.6357838,-88.18146962,80.0030142,285754.4838,5.416129046,11988.1871,878,92.9746737
2015-05-21,76.73551287,-0.194516126,100.6249935,-87.67612452,80.01296933,285337.1935,5.406451626,11989.65484,877,93.22445526
2015-05-22,76.72699351,-0.187741933,100.6142032,-87.17077943,80.02326059,284919.9032,5.396774206,11991.12258,875,93.45921469
2015-05-26,76.6929161,-0.16064516,100.5710419,-85.14939917,80.0677869,283250.7419,5.358064525,11996.99355,870,93.69388619
2015-05-27,76.68439675,-0.153870966,100.5602516,-84.64405412,80.07975879,282833.4516,5.348387105,11998.46129,869,93.5764625
2015-05-28,76.6758774,-0.147096773,100.5494613,-84.13870908,80.09206681,282416.1613,5.338709684,11999.92903,868,93.3886022
2015-05-29,76.66735805,-0.14032258,100.5386709,-83.63336405,80.10471096,281998.871,5.329032263,12001.39677,868,93.13030527
2015-06-01,76.6418,-0.12,100.5063,-82.117329,80.14466017,280747.0,5.3,12005.8,866,92.98885362
2015-06-02,76.65896666,-0.105,100.52886,-81.00694301,80.15869564,281149.2,5.296666669,12007.55333,865,93.15284945
2015-06-03,76.67613332,-0.09,100.55142,-79.89655702,80.17311406,281551.4,5.293333337,12009.30667,864,93.42241846
2015-06-04,76.69329999,-0.075,100.57398,-78.78617105,80.18791543,281953.6,5.290000006,12011.06,864,93.79756067
2015-06-05,76.71046665,-0.06,100.59654,-77.67578508,80.20309974,282355.8,5.286666674,12012.81333,863,94.27827606
2015-06-08,76.76196664,-0.015,100.66422,-74.34462721,80.25095037,283562.4,5.276666678,12018.07333,862,94.88010556
2015-06-09,76.7791333,-3.21e-10,100.68678,-73.23424127,80.26766647,283964.6,5.273333346,12019.82667,862,94.80060983
2015-06-10,76.79629997,0.015,100.7093399,-72.12385533,80.28476552,284366.8,5.270000013,12021.58,861,94.58106133
2015-06-11,76.81346663,0.03,100.7318999,-71.0134694,80.30224751,284769.0,5.266666681,12023.33333,861,94.22146005
2015-06-12,76.8306333,0.044999999,100.7544599,-69.90308348,80.32011245,285171.2,5.263333348,12025.08667,861,93.72180599
2015-06-15,76.88213329,0.089999999,100.8221399,-66.57192575,80.37600496,286377.7999,5.253333349,12030.34667,860,92.88071095
2015-06-16,76.89929996,0.104999999,100.8446999,-65.46153985,80.39540169,286779.9999,5.250000016,12032.1,860,92.81963499
2015-06-17,76.91646663,0.119999999,100.8672599,-64.35115396,80.41518136,287182.1999,5.246666682,12033.85333,859,92.86820354
2015-06-18,76.9336333,0.134999999,100.8898199,-63.24076807,80.43534398,287584.3999,5.243333349,12035.60667,859,93.02641662
2015-06-19,76.95079996,0.149999999,100.9123799,-62.13038219,80.45588955,287986.5999,5.240000015,12037.36,859,93.29427422
2015-06-22,77.00229997,0.194999999,100.9800599,-58.79922457,80.51982394,289193.1999,5.230000013,12042.62,859,94.02446176
2015-06-23,77.01946664,0.209999999,101.00262,-57.68883871,80.54190129,289595.3999,5.226666679,12044.37333,858,94.24339585
2015-06-24,77.03663331,0.224999999,101.02518,-56.57845286,80.5643616,289997.5999,5.223333345,12046.12667,858,94.45009906
2015-06-25,77.05379997,0.239999999,101.04774,-55.46806701,80.58720484,290399.8,5.22000001,12047.88,858,94.64457139
2015-06-26,77.07096664,0.254999999,101.0703,-54.35768116,80.61043104,290802.0,5.216666675,12049.63333,858,94.82681285
2015-06-29,77.12246666,0.3,101.13798,-51.02652365,80.68240731,292008.6,5.206666671,12054.89333,858,95.09338431
2015-06-30,77.13963333,0.315,101.16054,-49.91613782,80.70716529,292410.8,5.203333335,12056.64667,858,95.08885715
2015-07-01,77.1568,0.33,101.1831,-48.805752,80.73230622,292813.0,5.2,12058.4,859,95.03763784
2015-07-02,77.15024516,0.308709677,101.1743387,-48.51517497,80.75626327,292776.8064,5.196774196,12060.04839,859,94.93972638
2015-07-06,77.12402578,0.223548387,101.1392935,-47.35286692,80.84025272,292632.0322,5.183870977,12066.64193,860,94.61532798
2015-07-07,77.11747094,0.202258064,101.1305322,-47.06228991,80.8582904,292595.8386,5.180645172,12068.29032,860,94.6400684
2015-07-08,77.1109161,0.180967742,101.1217709,-46.77171291,80.87514419,292559.6451,5.177419367,12069.93871,860,94.70714484
2015-07-09,77.10436126,0.159677419,101.1130096,-46.48113591,80.89081412,292523.4515,5.174193562,12071.5871,861,94.81655729
2015-07-10,77.09780642,0.138387097,101.1042483,-46.19055892,80.90530016,292487.258,5.170967757,12073.23548,861,94.96830574
2015-07-13,77.07814189,0.074516129,101.0779644,-45.31882796,80.94165504,292378.6773,5.16129034,12078.18064,862,95.33088778
2015-07-14,77.07158705,0.053225807,101.0692032,-45.02825099,80.95140558,292342.4837,5.158064534,12079.82903,863,95.42086068
2015-07-15,77.06503222,0.031935484,101.0604419,-44.73767401,80.95997225,292306.2902,5.154838727,12081.47742,864,95.49538969
2015-07-16,77.05847738,0.010645162,101.0516806,-44.44709704,80.96735504,292270.0966,5.151612921,12083.1258,864,95.55447481
2015-07-17,77.05192254,-0.010645161,101.0429193,-44.15652008,80.97355395,292233.9031,5.148387115,12084.77419,865,95.59811605
2015-07-20,77.03225802,-0.074516128,101.0166354,-43.2847892,80.98504744,292125.3225,5.138709694,12089.71935,867,95.55725994
2015-07-21,77.02570319,-0.095806451,101.0078741,-42.99421225,80.98651085,292089.1289,5.135483887,12091.36774,868,95.4863813
2015-07-22,77.01914835,-0.117096773,100.9991128,-42.7036353,80.98679038,292052.9354,5.13225808,12093.01613,869,95.38687269
2015-07-23,77.01259351,-0.138387096,100.9903516,-42.41305835,80.98588604,292016.7418,5.129032273,12094.66451,869,95.25873411
2015-07-24,77.00603868,-0.159677419,100.9815903,-42.12248141,80.98379782,291980.5483,5.125806465,12096.3129,870,95.10196556
2015-07-27,76.98637417,-0.223548386,100.9553064,-41.25075061,80.97042991,291871.9677,5.116129042,12101.25806,873,94.98291498
2015-07-28,76.97981934,-0.244838709,100.9465451,-40.96017368,80.96360619,291835.7741,5.112903234,12102.90645,874,95.06031647
2015-07-29,76.9732645,-0.266129032,100.9377838,-40.66959675,80.95559859,291799.5806,5.109677426,12104.55484,875,95.19626047
2015-07-30,76.96670967,-0.287419354,100.9290226,-40.37901983,80.94640712,291763.3871,5.106451617,12106.20323,876,95.39074698
2015-07-31,76.96015483,-0.308709677,100.9202613,-40.08844291,80.93603177,291727.1935,5.103225809,12107.85161,877,95.643776
2015-08-03,76.93718064,-0.317741935,100.8893387,-40.94389524,80.90170876,291220.4838,5.093548392,12113.04839,881,96.17571576
2015-08-04,76.92897095,-0.311612902,100.878258,-41.51690987,80.89050421,290985.2258,5.090322587,12114.82258,882,96.27731325
2015-08-05,76.92076127,-0.305483869,100.8671774,-42.0899245,80.87941788,290749.9677,5.087096783,12116.59677,882,96.34105286
2015-08-06,76.91255159,-0.299354837,100.8560967,-42.66293913,80.86844977,290514.7096,5.083870978,12118.37097,883,96.36693459
2015-08-07,76.90434191,-0.293225804,100.8450161,-43.23595377,80.85759989,290279.4516,5.080645173,12120.14516,884,96.35495843
2015-08-10,76.87971287,-0.274838707,100.8117741,-44.9549977,80.82575959,289573.6773,5.070967758,12125.46774,885,96.15475749
2015-08-11,76.87150319,-0.268709674,100.8006935,-45.52801235,80.81538261,289338.4193,5.067741952,12127.24193,886,96.03326635
2015-08-12,76.86329351,-0.262580642,100.7896128,-46.10102701,80.80512384,289103.1612,5.064516146,12129.01613,886,95.88439647
2015-08-13,76.85508383,-0.25645161,100.7785322,-46.67404167,80.79498331,288867.9031,5.061290341,12130.79032,886,95.70814784
2015-08-14,76.84687415,-0.250322577,100.7674515,-47.24705633,80.78496099,288632.6451,5.058064535,12132.56451,886,95.50452047
2015-08-17,76.82224512,-0.231935481,100.7342096,-48.96610034,80.7556034,287926.8709,5.048387116,12137.88709,886,95.04840959
2015-08-18,76.81403544,-0.225806448,100.723129,-49.53911502,80.74605398,287691.6128,5.045161309,12139.66129,885,94.94796304
2015-08-19,76.80582577,-0.219677416,100.7120483,-50.11212971,80.73662279,287456.3548,5.041935503,12141.43548,885,94.8733117
2015-08-20,76.79761609,-0.213548384,100.7009677,-50.68514439,80.72730982,287221.0967,5.038709696,12143.20968,885,94.82445557
2015-08-21,76.78940641,-0.207419352,100.689887,-51.25815909,80.71811507,286985.8386,5.035483889,12144.98387,884,94.80139464
2015-08-24,76.76477739,-0.189032256,100.6566451,-52.97720319,80.69124018,286280.0645,5.025806466,12150.30645,882,94.55805297
2015-08-25,76.75656771,-0.182903224,100.6455645,-53.5502179,80.68251833,286044.8064,5.022580659,12152.08064,881,94.41888611
2015-08-26,76.74835804,-0.176774192,100.6344838,-54.12323261,80.67391471,285809.5483,5.019354851,12153.85484,880,94.25069277
2015-08-27,76.74014837,-0.17064516,100.6234032,-54.69624733,80.66542931,285574.2903,5.016129043,12155.62903,879,94.05347295
2015-08-28,76.73193869,-0.164516128,100.6123226,-55.26926206,80.65706213,285339.0322,5.012903234,12157.40322,878,93.82722664
2015-08-31,76.70730967,-0.146129032,100.5790806,-56.98830626,80.63266994,284633.2581,5.003225809,12162.72581,874,92.88712193
2015-09-01,76.6991,-0.14,100.568,-57.561321,80.62477566,284398.0,5.0,12164.5,873,92.48663176
2015-09-02,76.68896666,-0.142666666,100.55436,-57.93892959,80.61721302,284631.7333,5.000000002,12165.57667,871,92.04258063
2015-09-03,76.67883332,-0.145333333,100.54072,-58.31653818,80.60998203,284865.4667,5.000000005,12166.65333,870,91.55496853
2015-09-04,76.66869999,-0.147999999,100.52708,-58.69414678,80.60308269,285099.2,5.000000007,12167.73,868,91.02379546
2015-09-08,76.62816664,-0.158666665,100.47252,-60.20458123,80.57880174,286034.1333,5.000000013,12172.03666,862,90.73625787
2015-09-09,76.61803331,-0.161333332,100.45888,-60.58218985,80.57356062,286267.8666,5.000000014,12173.11333,860,91.12366214
2015-09-10,76.60789997,-0.163999998,100.44524,-60.95979848,80.56865114,286501.5999,5.000000016,12174.19,859,91.69478188
2015-09-11,76.59776664,-0.166666665,100.4315999,-61.33740712,80.5640733,286735.3333,5.000000016,12175.26666,857,92.44961709
2015-09-14,76.56736663,-0.174666664,100.3906799,-62.47023305,80.55232966,287436.5333,5.000000018,12178.49666,851,93.50353068
2015-09-15,76.5572333,-0.177333331,100.3770399,-62.84784171,80.54907841,287670.2666,5.000000018,12179.57333,850,93.45130453
2015-09-16,76.54709997,-0.179999998,100.3633999,-63.22545037,80.5461588,287903.9999,5.000000018,12180.65,848,93.19731304
2015-09-17,76.53696663,-0.182666664,100.3497599,-63.60305904,80.54357083,288137.7333,5.000000018,12181.72666,846,92.7415562
2015-09-18,76.5268333,-0.185333331,100.3361199,-63.98066771,80.54131451,288371.4666,5.000000018,12182.80333,844,92.08403403
2015-09-21,76.4964333,-0.193333331,100.2951999,-65.11349377,80.5365354,289072.6666,5.000000016,12186.03333,838,90.70286688
2015-09-22,76.48629997,-0.195999998,100.28156,-65.49110247,80.53560566,289306.3999,5.000000016,12187.11,836,90.43961095
2015-09-23,76.47616664,-0.198666665,100.26792,-65.86871117,80.53500756,289540.1333,5.000000014,12188.18666,834,90.27492158
2015-09-24,76.46603331,-0.201333332,100.25428,-66.24631988,80.5347411,289773.8666,5.000000013,12189.26333,832,90.20879877
2015-09-25,76.45589998,-0.203999998,100.24064,-66.62392859,80.53480629,290007.5999,5.000000012,12190.34,829,90.24124252
2015-09-28,76.42549999,-0.211999999,100.19972,-67.75675477,80.53699173,290708.8,5.000000007,12193.57,823,89.93464344
2015-09-29,76.41536666,-0.214666666,100.18608,-68.13436351,80.5383835,290942.5333,5.000000005,12194.64667,820,89.69780031
2015-09-30,76.40523333,-0.217333333,100.17244,-68.51197225,80.54010691,291176.2667,5.000000002,12195.72333,818,89.39363545
2015-10-01,76.3951,-0.22,100.1588,-68.889581,80.54216196,291410.0,5.0,12196.8,816,89.02214887
2015-10-02,76.37688387,-0.224516129,100.1346419,-69.88479128,80.54507335,291041.129,5.003225809,12199.67742,814,88.58334057
2015-10-05,76.32223547,-0.238064514,100.0621677,-72.87042215,80.55894545,289934.5161,5.012903234,12208.30968,807,87.44172891
2015-10-06,76.30401934,-0.242580643,100.0380096,-73.86563246,80.56528214,289565.6451,5.016129043,12211.18709,805,87.11946278
2015-10-07,76.28580321,-0.247096772,100.0138516,-74.86084277,80.57247515,289196.7742,5.019354851,12214.06451,803,86.82633219
2015-10-08,76.26758707,-0.251612901,99.98969351,-75.85605309,80.58052449,288827.9032,5.022580659,12216.94193,801,86.56233715
2015-10-09,76.24937094,-0.256129029,99.96553544,-76.85126341,80.58943016,288459.0322,5.025806466,12219.81935,799,86.32747764
2015-10-13,76.17650642,-0.274193545,99.86890317,-80.83210478,80.63361608,286983.5483,5.038709696,12231.32903,793,85.85941571
2015-10-14,76.15829029,-0.278709674,99.84474511,-81.82731514,80.64680338,286614.6774,5.041935503,12234.20645,791,85.86024425
2015-10-15,76.14007416,-0.283225803,99.82058704,-82.82252551,80.660847,286245.8064,5.045161309,12237.08387,790,85.9082104
2015-10-16,76.12185803,-0.287741932,99.79642898,-83.81773589,80.67574695,285876.9354,5.048387116,12239.96129,788,86.00331415
2015-10-19,76.06720965,-0.301290319,99.72395479,-86.80336706,80.72558476,284770.3225,5.058064535,12248.59354,784,86.37215635
2015-10-20,76.04899352,-0.305806448,99.69979672,-87.79857747,80.74391001,284401.4516,5.061290341,12251.47096,783,86.5229474
2015-10-21,76.03077739,-0.310322577,99.67563866,-88.79378788,80.76309159,284032.5806,5.064516146,12254.34838,782,86.68766027
2015-10-22,76.01256126,-0.314838706,99.6514806,-89.7889983,80.7831295,283663.7096,5.067741952,12257.2258,781,86.86629497
2015-10-23,75.99434514,-0.319354835,99.62732254,-90.78420873,80.80402373,283294.8387,5.070967758,12260.10322,780,87.05885148
2015-10-26,75.93969675,-0.332903223,99.55484835,-93.76984008,80.87184438,282188.2258,5.080645173,12268.73548,777,87.60913026
2015-10-27,75.92148063,-0.337419353,99.53069029,-94.76505054,80.89616392,281819.3548,5.083870978,12271.6129,776,87.78342626
2015-10-28,75.9032645,-0.341935482,99.50653223,-95.76026102,80.92133978,281450.4839,5.087096783,12274.49032,776,87.95315713
2015-10-29,75.88504838,-0.346451611,99.48237417,-96.7554715,80.94737197,281081.6129,5.090322587,12277.36774,775,88.11832287
2015-10-30,75.86683225,-0.350967741,99.45821612,-97.75068199,80.97426049,280712.7419,5.093548392,12280.24516,774,88.27892348
2015-11-02,75.81585666,-0.357999999,99.39066666,-100.1142894,81.05817103,280226.7667,5.096666669,12287.93333,773,88.71518133
2015-11-03,75.80131333,-0.355999999,99.37143332,-100.4874759,81.08469891,280478.5333,5.093333338,12289.86667,772,88.84541928
2015-11-04,75.78676999,-0.353999998,99.35219998,-100.8606623,81.11019016,280730.3,5.090000006,12291.8,772,88.96806657
2015-11-05,75.77222666,-0.351999998,99.33296665,-101.2338488,81.13464476,280982.0667,5.086666675,12293.73333,771,89.0831232
2015-11-06,75.75768332,-0.349999998,99.31373331,-101.6070352,81.15806272,281233.8333,5.083333343,12295.66666,770,89.19058915
2015-11-09,75.71405331,-0.343999997,99.2560333,-102.7265947,81.22209675,281989.1333,5.073333347,12301.46666,768,89.50324676
2015-11-10,75.69950998,-0.341999997,99.23679996,-103.0997812,81.24136815,282240.9,5.070000015,12303.4,767,89.6042192
2015-11-11,75.68496664,-0.339999996,99.21756663,-103.4729677,81.2596029,282492.6666,5.066666683,12305.33333,766,89.70356827
2015-11-12,75.67042331,-0.337999996,99.19833329,-103.8461542,81.27680102,282744.4333,5.06333335,12307.26666,765,89.80129395
2015-11-13,75.65587998,-0.335999996,99.17909996,-104.2193407,81.29296249,282996.2,5.060000017,12309.2,764,89.89739626
2015-11-16,75.61224998,-0.329999996,99.12139996,-105.3389004,81.33522705,283751.5,5.050000018,12315.0,761,90.27142579
2015-11-17,75.59770664,-0.327999996,99.10216662,-105.712087,81.34724196,284003.2666,5.046666685,12316.93333,759,90.42467651
2015-11-18,75.58316331,-0.325999996,99.08293329,-106.0852735,81.35822022,284255.0333,5.043333351,12318.86666,758,90.59221433
2015-11-19,75.56861998,-0.323999996,99.06369996,-106.4584601,81.36816184,284506.8,5.040000017,12320.8,757,90.77403926
2015-11-20,75.55407664,-0.321999996,99.04446663,-106.8316467,81.37706683,284758.5666,5.036666683,12322.73333,755,90.97015129
2015-11-23,75.51044665,-0.315999997,98.98676663,-107.9512066,81.39756192,285513.8666,5.026666681,12328.53333,751,91.88962184
2015-11-24,75.49590332,-0.313999997,98.9675333,-108.3243932,81.40232034,285765.6333,5.023333346,12330.46666,750,92.30649018
2015-11-25,75.48135998,-0.311999997,98.94829997,-108.6975799,81.40604211,286017.4,5.020000012,12332.4,748,92.77854761
2015-11-27,75.45227332,-0.307999998,98.90983331,-109.4439532,81.41037574,286520.9333,5.013333342,12336.26666,745,93.88822968
2015-11-30,75.40864333,-0.301999999,98.85213333,-110.5635133,81.40910136,287276.2333,5.003333336,12342.06667,739,94.7838841
2015-12-01,75.3941,-0.3,98.8329,-110.9367,81.40660329,287528.0,5.0,12344.0,737,94.79855147
2015-12-02,75.41002258,-0.287419355,98.85376451,-111.8835698,81.40461064,287454.3548,4.99354839,12348.06452,735,94.67127679
2015-12-03,75.42594516,-0.274838709,98.87462902,-112.8304397,81.40312341,287380.7097,4.987096779,12352.12903,734,94.40206006
2015-12-04,75.44186773,-0.262258064,98.89549353,-113.7773095,81.40214161,287307.0645,4.980645168,12356.19355,732,93.99090128
2015-12-07,75.48963547,-0.224516128,98.95808707,-116.6179191,81.40222875,287086.129,4.961290335,12368.38709,726,93.01435623
2015-12-08,75.50555805,-0.211935482,98.97895158,-117.564789,81.40326864,287012.4838,4.954838724,12372.45161,724,92.77448498
2015-12-09,75.52148063,-0.199354837,98.99981609,-118.5116589,81.40481396,286938.8387,4.948387113,12376.51612,723,92.57743562
2015-12-10,75.5374032,-0.186774192,99.02068061,-119.4585289,81.4068647,286865.1935,4.941935501,12380.58064,721,92.42320814
2015-12-11,75.55332578,-0.174193547,99.04154512,-120.4053988,81.40942086,286791.5483,4.935483889,12384.64516,719,92.31180254
2015-12-14,75.60109352,-0.136451611,99.10413866,-123.2460086,81.4201219,286570.6128,4.916129053,12396.8387,714,91.91939644
2015-12-15,75.6170161,-0.123870966,99.12500318,-124.1928786,81.42469976,286496.9677,4.90967744,12400.90322,712,91.76919797
2015-12-16,75.63293868,-0.111290321,99.1458677,-125.1397486,81.42978305,286423.3225,4.903225827,12404.96774,710,91.60930127
2015-12-17,75.64886126,-0.098709676,99.16673221,-126.0866186,81.43537175,286349.6774,4.896774214,12409.03225,708,91.43970636
2015-12-18,75.66478384,-0.086129031,99.18759673,-127.0334886,81.44146589,286276.0322,4.890322601,12413.09677,707,91.26041323
2015-12-21,75.71255159,-0.048387095,99.25019028,-129.8740987,81.46278082,286055.0967,4.870967761,12425.29032,702,91.15563346
2015-12-22,75.72847417,-0.03580645,99.2710548,-130.8209687,81.47089665,285981.4516,4.864516147,12429.35483,700,91.26507341
2015-12-23,75.74439675,-0.023225805,99.29191932,-131.7678388,81.4795179,285907.8064,4.858064534,12433.41935,698,91.44669663
2015-12-24,75.76031933,-0.01064516,99.31278383,-132.7147089,81.48864458,285834.1612,4.851612919,12437.48387,696,91.70050313
2015-12-28,75.82400967,0.03967742,99.39624191,-136.5021893,81.53020552,285539.5806,4.825806461,12453.74193,690,92.70111555
2015-12-29,75.83993225,0.052258065,99.41710643,-137.4490595,81.54185931,285465.9355,4.819354846,12457.80645,688,92.82487422
2015-12-30,75.85585483,0.06483871,99.43797096,-138.3959296,81.55401853,285392.2903,4.812903231,12461.87097,687,92.89807511
2015-12-31,75.87177742,0.077419355,99.45883548,-139.3427998,81.56668317,285318.6452,4.806451616,12465.93548,685,92.92071823
2016-01-04,75.84879676,0.060967742,99.42924192,-142.4876407,81.60783578,283076.871,4.809677427,12477.31613,678,92.5772649
2016-01-05,75.83582902,0.051290323,99.41242256,-143.2202976,81.61332074,282354.1613,4.812903236,12479.75484,676,92.39482044
2016-01-06,75.82286128,0.041612904,99.3956032,-143.9529546,81.61688442,281631.4516,4.816129044,12482.19354,674,92.17374353
2016-01-07,75.80989353,0.031935484,99.37878384,-144.6856115,81.61852683,280908.742,4.819354852,12484.63225,671,91.91403418
2016-01-08,75.79692579,0.022258065,99.36196448,-145.4182685,81.61824796,280186.0323,4.82258066,12487.07096,669,91.61569237
2016-01-11,75.75802256,-0.006774193,99.31150641,-147.6162395,81.6058837,278017.9033,4.832258083,12494.38709,661,91.08016673
2016-01-12,75.74505481,-0.016451612,99.29468705,-148.3488965,81.59791972,277295.1936,4.835483891,12496.8258,659,91.02149146
2016-01-13,75.73208707,-0.026129031,99.2778677,-149.0815535,81.58803447,276572.4839,4.838709698,12499.26451,656,91.02273281
2016-01-14,75.71911933,-0.035806451,99.26104834,-149.8142106,81.57622794,275849.7743,4.841935505,12501.70322,653,91.0838908
2016-01-15,75.70615159,-0.04548387,99.24422898,-150.5468676,81.56250014,275127.0646,4.845161312,12504.14193,650,91.20496542
2016-01-19,75.65428062,-0.084193547,99.17695157,-153.477496,81.48837616,272236.2259,4.858064537,12513.89677,637,90.4790273
2016-01-20,75.64131288,-0.093870967,99.16013221,-154.2101532,81.46504197,271513.5162,4.861290343,12516.33548,633,89.99498362
2016-01-21,75.62834514,-0.103548386,99.14331286,-154.9428103,81.43978651,270790.8065,4.864516149,12518.77419,629,89.38991628
2016-01-22,75.6153774,-0.113225805,99.12649351,-155.6754675,81.41260977,270068.0969,4.867741954,12521.2129,625,88.66382527
2016-01-25,75.57647418,-0.142258064,99.07603545,-157.8734391,81.31955189,267899.9678,4.87741937,12528.52903,613,87.17138807
2016-01-26,75.56350644,-0.151935483,99.0592161,-158.6060963,81.28469005,267177.2581,4.880645175,12530.96774,609,86.90252093
2016-01-27,75.5505387,-0.161612902,99.04239675,-159.3387536,81.24790693,266454.5485,4.883870979,12533.40645,605,86.74795976
