Date,Vol.,MA(5),MA(10),MA(12),MA(20),MA(26),EMA(5),EMA(12),EMA(26),ROC(12),RSI(14),MACD,%K(14),%D(3),ATR(14),ADX(14),OBV,Aroon(25),%R(14),CCI(14)
2/12/2016,675160,28.016,29.454,29.98166667,30.191,30.38192308,28.71883032,29.59136083,31.09781518,-12.58278146,43.30927263,-1.506454348,34.09350057,19.71987135,2.211374641,25.18758843,-15950690,-40,-65.90649943,-79.79750883
2/17/2016,578640,28.56,29.532,29.735,30.301,30.28576923,29.36588688,29.50653609,30.94538442,-8.804283165,45.63365282,-1.438848337,52.56556442,41.77118966,2.250562167,24.60555835,-15372050,-40,-47.43443558,-4.049059714
2/18/2016,225500,29.224,29.381,29.66416667,30.512,30.26115385,29.83392458,29.68399207,30.92424484,-2.688172043,43.18308292,-1.240252763,53.81984036,46.82630179,2.211950584,23.12067006,-15146550,-40,-46.18015964,23.96428979
2/19/2016,103200,29.91,29.173,29.64416667,30.5175,30.23038462,29.76928306,29.85107022,30.91281929,-0.803212851,39.35828877,-1.061749077,42.99401198,49.79313892,2.176811256,21.50789901,-15249750,-40,-57.00598802,-42.00792602
2/22/2016,26320,30.318,29.232,29.5775,30.482,30.26884615,30.33952204,29.81859787,30.81853638,-2.478314746,49.62243797,-0.999938508,66.7896679,54.53450675,2.204896166,20.56440247,-15223430,-40,-33.2103321,19.12421805
2/23/2016,539380,30.884,29.45,29.59,30.5585,30.29461538,30.84968136,30.0741982,30.86753369,0.472887768,55.78824898,-0.793335486,77.08609272,62.2899242,2.212403583,19.14716582,-14684050,-40,-22.91390728,76.55338139
2/24/2016,652250,31.182,29.871,29.695,30.5935,30.39961538,31.28312091,30.3504754,30.94179045,4.078989964,49.5686795,-0.59131505,80.79470199,74.8901542,2.185803327,18.47926879,-14031800,-40,-19.20529801,49.02310265
2/25/2016,611870,31.642,30.433,29.97666667,30.632,30.57692308,31.87874727,30.62732534,31.03128745,11.38430448,54.37459494,-0.403962115,92.98013245,83.62030905,2.202531661,17.52931769,-13419930,-40,-7.01986755,85.87595695
2/26/2016,646290,32.27,31.09,30.38,30.61,30.81653846,32.17916485,31.00312144,31.1823032,17.32283465,56.3465413,-0.179181758,77.89351852,83.88945099,2.191636542,17.11847614,-14066220,-40,-22.10648148,119.3980013
2/29/2016,512470,32.724,31.521,30.905,30.6165,30.97884615,32.70277656,31.27648737,31.30065111,22.95081967,63.84720327,-0.024163737,89.12037037,86.66467378,2.153662504,17.21721078,-13553750,-40,-10.87962963,118.676106
3/1/2016,566230,33.23,32.057,31.5875,30.7555,31.06384615,33.26851771,31.65702778,31.48208436,31.24761541,73.820059,0.174943416,95.86681975,87.62690288,2.099115182,17.12761589,-12987520,-40,-4.133180253,150.1734104
3/2/2016,597830,33.732,32.457,32.0225,30.9945,31.23,33.73234514,32.0790235,31.69822626,17.73097826,77.04426107,0.380797244,94.40789474,93.13169495,2.064892669,17.36391882,-12389690,48,-5.592105263,145.1399274
3/3/2016,512960,34.032,32.837,32.48333333,31.109,31.35,34.01156343,32.47609681,31.91761691,19.04269972,84.31855501,0.558479903,91.90938511,94.06136653,1.998114621,17.74956805,-12902650,52,-8.090614887,132.3619632
3/4/2016,578290,34.66,33.465,32.92166667,31.319,31.48923077,34.64770895,32.79823576,32.11408973,17.15590346,81.45631068,0.684146034,95.52715655,93.94814547,1.993963577,18.17052311,-12324360,56,-4.47284345,139.9994307
3/7/2016,709870,35.49,34.107,33.51583333,31.6695,31.66923077,35.73180597,33.27850718,32.39600901,23.1719207,87.28956229,0.882498176,97.76119403,95.0659119,2.007966178,18.98139851,-11614490,60,-2.23880597,169.3609892
3/8/2016,706930,35.91,34.57,34.0875,32.01,31.78,35.98787064,33.98950608,32.80371204,23.14439946,75.04288165,1.185794034,79.76445396,91.01760151,2.02668288,20.36764782,-12321420,64,-20.23554604,135.6547416
3/9/2016,740630,36.636,35.184,34.655,32.5275,32.03653846,36.7552471,34.37573591,33.07751115,21.63278272,78.18590705,1.29822476,97.6744186,91.73335553,2.044062674,21.74721627,-11580790,68,-2.325581395,135.1260937
3/10/2016,701440,37.29,35.661,35.1525,33.047,32.34269231,37.1168314,34.97793039,33.46362144,18.73235017,82.38546603,1.51430895,92.58028793,90.00638683,1.988772483,23.06956681,-12282230,68,-7.419712071,124.1844816
3/11/2016,564790,37.806,36.233,35.68166667,33.6615,32.58192308,37.5778876,35.41824879,33.78779763,19.75116641,80.57491289,1.630451162,93.8534279,94.70271148,1.93100302,24.29746375,-11717440,76,-6.146572104,127.7238841
3/14/2016,489940,37.662,36.576,36.02416667,34.0485,32.79192308,37.4452584,35.89236436,34.13684966,12.42818264,71.39403707,1.755514705,78.25059102,88.22810228,1.942359947,25.6410641,-12207380,76,-21.74940898,94.48441247
3/15/2016,446100,37.63,36.77,36.32083333,34.4135,33.00153846,37.07683893,36.09046215,34.3622682,10.86028066,66.15265998,1.728193952,66.28930818,79.46444236,1.906477094,25.8107677,-12653480,76,-33.71069182,62.41124846
3/16/2016,494170,37.664,37.15,36.71333333,34.8035,33.33884615,37.53789262,36.12885259,34.50876685,13.95555556,69.01905434,1.620085738,91.64179104,78.72723008,1.933871587,25.40268989,-12159310,76,-8.358208955,90.33471034
3/17/2016,298010,38.136,37.713,37.19666667,35.275,33.81038462,38.42526175,36.48749065,34.80145079,16.86046512,73.75160051,1.686039865,98.00995025,85.31368316,1.931452188,25.60692921,-11861300,92,-1.990049751,125.0609616
3/18/2016,130150,38.324,38.065,37.595,35.765,34.27153846,38.76350783,37.05864594,35.20134332,13.79111368,68.46203764,1.857302615,77.52234994,89.05803041,1.939919889,26.48335392,-11991450,96,-22.47765006,121.5285177
3/21/2016,31920,38.87,38.266,38.04,36.1865,34.79846154,39.14567189,37.4250081,35.51531789,15.44691929,68.08929744,1.909690209,83.1372549,86.22318503,1.922068468,27.58779225,-11959530,92,-16.8627451,103.5526432
3/22/2016,463690,39.892,38.761,38.50083333,36.6655,35.26038462,39.91378126,37.80731455,35.8408499,15.39532294,70.56329497,1.966464647,94.16342412,84.94100965,1.926920721,28.17356968,-11495840,96,-5.836575875,143.3203824
3/23/2016,492000,40.158,38.911,38.65833333,37.0475,35.67384615,39.87252084,38.36772769,36.2563425,4.986807388,64.43584071,2.111385194,71.86666667,83.0557819,1.916426383,29.27511892,-11987840,88,-28.13333333,104.4835234
3/24/2016,495170,40.01,39.073,38.905,37.367,36.01230769,39.73501389,38.58653882,36.51809491,8.109589041,60.37514654,2.068443911,58.92255892,74.98421657,1.883824499,29.45097908,-12483010,88,-41.07744108,65.33592089
3/28/2016,299780,40,39.162,38.99666667,37.6975,36.34384615,39.62000926,38.72091746,36.7360138,2.872812745,54.91749175,1.984903658,57.74410774,62.84444444,1.840694178,28.6945048,-12782790,84,-42.25589226,69.79569852
3/29/2016,488030,39.674,39.272,39.03333333,37.924,36.67615385,39.17333951,38.82385324,36.93260537,1.162790698,55.98923284,1.891247863,39.05723906,51.90796857,1.821358879,28.15576265,-13270820,76,-60.94276094,29.17106839
3/30/2016,542470,39.048,39.47,39.01833333,38.12,36.93923077,38.88889301,38.74018351,37.03241238,-0.467532468,50.11441648,1.707771125,39.73063973,45.51066218,1.813404673,27.02861437,-12728350,76,-60.26936027,31.31242741
3/31/2016,532150,38.758,39.458,39.115,38.304,37.18807692,38.70592867,38.67553989,37.12778924,3.119956966,51.97160883,1.547750648,40.06734007,39.61840629,1.788875768,26.16654066,-12196200,72,-59.93265993,1.490465927
4/1/2016,547190,38.224,39.117,39.1525,38.415,37.36653846,38.06728578,38.62391837,37.21758263,1.238304898,43.69933677,1.406335737,13.97306397,31.25701459,1.79895607,24.98305851,-12743390,64,-86.02693603,-65.66611636
4/4/2016,549480,37.486,38.743,38.9225,38.404,37.46769231,37.27819052,38.34177708,37.18590984,-7.176287051,44.45277361,1.155867237,3.726708075,19.25570404,1.795459208,23.28526526,-13292870,64,-96.27329193,-143.2943109
4/5/2016,485540,37.008,38.341,38.56333333,38.3035,37.58730769,36.81546035,37.93534984,37.07584245,-10.72139303,48.22695035,0.85950739,9.75975976,9.153177269,1.762926408,22.20768227,-12807330,60,-90.24024024,-142.6922522
4/6/2016,751050,36.894,37.971,38.4225,38.366,37.74115385,37.12697356,37.62068063,36.98800227,-4.284989858,47.14400644,0.632678365,37.68768769,17.05805184,1.780574521,21.32827653,-12056280,56,-62.31231231,-60.59007425
4/7/2016,626750,36.678,37.718,38.20166667,38.3145,37.85115385,37.17131571,37.64057592,37.04444654,-6.639939865,36.85152057,0.596129376,30.33033033,25.92592593,1.768390627,19.93549716,-12683030,52,-69.66966967,-55.85011348
4/8/2016,817230,37.264,37.744,38.0575,38.4085,38.04576923,38.02087714,37.58202578,37.06041347,-4.173703257,51.08695652,0.521612312,67.26726727,45.0950951,1.826362725,18.87814362,-11865800,48,-32.73273273,32.77293453
4/11/2016,679350,38.196,37.841,38.105,38.5015,38.26846154,38.80058476,37.91094489,37.25741988,1.432520734,51.72413793,0.653525013,76.87687688,58.15815816,1.803051102,18.7259149,-11186450,-36,-23.12312312,87.20541933
4/12/2016,796840,39.452,38.23,38.33083333,38.751,38.50884615,39.92372317,38.2877226,37.48724063,6.867714141,52.7027027,0.800481972,98.85877318,81.00097244,1.828547452,19.01436811,-10389610,20,-1.141226819,142.8504255
4/13/2016,730440,40.254,38.574,38.52833333,39.022,38.65730769,40.53581545,38.88499604,37.83411169,6.016755522,58.16072908,1.050884354,90.80779944,88.8478165,1.782222634,19.90955583,-11120050,24,-9.192200557,143.265701
4/14/2016,488610,41.102,38.89,38.79666667,39.174,38.84961538,40.8572103,39.32730435,38.12491823,8.411703239,58.5,1.202386113,87.18662953,92.28440072,1.749206731,20.80773334,-11608660,24,-12.81337047,114.1122099
4/15/2016,520150,41.23,39.247,38.96666667,39.182,38.92923077,40.69147353,39.66156522,38.37492429,5.323590814,53.71078806,1.286640926,71.3091922,83.10120706,1.749263393,21.32451365,-12128810,24,-28.6908078,69.682334
4/18/2016,342460,41.114,39.655,39.08666667,39.199,39.00384615,40.38764902,39.76901672,38.52196693,3.755868545,55.98086124,1.247049786,63.23119777,73.9090065,1.82074458,21.14560394,-12471270,24,-36.76880223,1.68279005
4/19/2016,101730,40.896,40.174,39.44416667,39.2575,39.10307692,40.61843268,39.77070646,38.61515457,11.66077739,60,1.155551887,81.33704735,71.95914578,1.82997711,19.78569155,-12369540,24,-18.66295265,69.52111456
4/20/2016,30090,41.07,40.662,40.02166667,39.3165,39.31269231,41.28895512,39.97213623,38.79773571,19.41176471,63.99217221,1.17440052,96.3494133,80.30588614,1.917835888,18.90442641,-12339450,44,-3.650586701,116.1388493
4/21/2016,671100,41.406,41.254,40.62916667,39.486,39.57576923,41.91930341,40.38103835,39.08160714,20.31206464,72.29588276,1.29943121,85.83783784,87.84143283,1.913704753,18.7294415,-11668350,48,-14.16216216,168.687904
4/22/2016,575110,42.08,41.655,41.1275,39.6995,39.77846154,42.52286894,40.81164783,39.3851918,15.8410596,79.11530094,1.426456038,91.78378378,91.32367831,1.872725842,19.20627966,-11093240,48,-8.216216216,147.0500685
4/25/2016,606380,42.652,41.883,41.57583333,39.862,39.87230769,42.56191263,41.26062509,39.70702944,14.43907676,72.9748128,1.553595649,77.0471464,84.88958934,1.843245425,19.64905795,-11699620,48,-22.9528536,107.0663929
4/26/2016,564390,43.244,42.07,41.93583333,40.15,40.04923077,43.05460842,41.47283662,39.92428652,10.87613293,72.10119466,1.548550095,90.29484029,86.37525683,1.878013608,19.70180876,-11135230,60,-9.705159705,115.412505
4/27/2016,648030,43.784,42.427,42.35,40.5005,40.25769231,43.81307228,41.86778483,40.22915419,12.31417245,76.84630739,1.638630643,96.4504284,87.93080503,1.876012636,20.09398246,-10487200,64,-3.549571603,131.9563299
4/28/2016,487410,44.354,42.88,42.67166667,40.885,40.43384615,44.55204819,42.40043332,40.60699462,9.153426607,73.77543331,1.7934387,98.71043376,95.15190082,1.82772602,20.78423512,-9999790,68,-1.289566237,138.4651337
4/29/2016,598440,44.792,43.436,43.01833333,41.3415,40.66961538,45.00803212,42.95882819,41.00869872,9.961685824,71.82103611,1.950129472,90.62159215,95.2608181,1.807174161,21.63323082,-10598230,72,-9.378407852,131.5723097
5/2/2016,464030,45.22,43.936,43.29166667,41.7955,40.87423077,44.93202142,43.41439308,41.37249881,7.903614458,60.81193041,2.041894271,78.18974918,89.17392503,1.793090292,22.67213364,-11062260,72,-21.81025082,101.3633955
5/3/2016,625550,45.142,44.193,43.56583333,42.1835,41.03807692,44.50468094,43.62448646,41.62490631,8.151635282,57.38858483,1.999580147,65.86695747,78.2260996,1.810012414,23.07444755,-11687810,72,-34.13304253,63.38317164
5/4/2016,711130,44.832,44.308,43.89916667,42.485,41.24961538,44.26312063,43.62841162,41.77491325,10.05530417,59.00473934,1.853498368,67.28462377,70.44711014,1.799297242,22.55086348,-10976680,72,-32.71537623,52.00276052
5/5/2016,746160,44.49,44.422,44.16916667,42.838,41.48038462,44.28208042,43.65173291,41.92343819,7.887049659,66.41791045,1.728294713,73.17339149,68.77499091,1.834347439,21.99384846,-10230520,72,-26.82660851,73.09933603
5/6/2016,695310,44.238,44.515,44.33833333,43.085,41.72346154,44.40805361,43.75454323,42.10096129,4.761904762,70.642978,1.653581938,70.55555556,70.33785694,1.83189405,22.07902303,-9535210,72,-29.44444444,58.30344592
5/9/2016,767570,43.97,44.595,44.36,43.239,41.97923077,44.08536908,43.89384427,42.29051971,0.602130616,60.05110733,1.603324557,51.8037518,65.17756628,1.893901618,21.83923587,-10302780,72,-48.1962482,41.42602496
5/10/2016,709420,44.172,44.657,44.4375,43.3635,42.32384615,44.27691272,43.82402207,42.3756664,2.126686485,58.89570552,1.448355674,50.46728972,57.60886569,1.884337217,21.92316695,-9593360,68,-49.53271028,35.5855297
5/11/2016,869960,44.662,44.747,44.73666667,43.587,42.72153846,44.92794181,43.95263406,42.5448763,8.419324578,62.26870475,1.407757766,87.14953271,63.14019141,1.921170273,21.82961475,-8723400,64,-12.85046729,91.20521173
5/12/2016,715100,45.138,44.814,44.95833333,43.847,43.06576923,45.51862787,44.30299805,42.81784842,6.039963669,62.0242915,1.48514963,92.92035398,76.84572547,1.884658111,22.51277357,-8008300,96,-7.079646018,127.5983757
5/13/2016,519360,45.448,44.843,45.03166667,44.1395,43.41,45.74908525,44.67176758,43.10541521,1.941319215,65.19148936,1.566352377,82.07964602,87.38317757,1.817896817,23.43095414,-8527660,72,-17.92035398,108.7876721
5/16/2016,550860,46.304,45.137,45.1725,44.5365,43.71769231,46.40605683,44.90841872,43.33538445,3.671518575,65.5143339,1.573034274,94.74747475,89.91582492,1.81876133,24.28355038,-7976800,80,-5.252525253,160.6438363
5/17/2016,470440,47.034,45.603,45.37166667,44.898,44.02346154,47.04070456,45.34096969,43.66017079,5.204703833,63.35125448,1.680798902,92.14659686,89.65790587,1.776706949,25.68313656,-7506360,84,-7.853403141,191.4078142
5/18/2016,343180,47.426,46.044,45.65583333,45.176,44.255,47.42380304,45.79774358,44.00460258,7.615006699,60.20793951,1.793141003,87.16216216,91.35207792,1.735513596,27.25976666,-7849540,88,-12.83783784,171.1874954
5/19/2016,108820,47.718,46.428,46.03166667,45.425,44.50115385,47.66920202,46.16578303,44.31463202,10.33218786,60.66666667,1.851151013,86.65540541,88.65472148,1.722262625,28.79022274,-7958360,88,-13.34459459,121.5375747
5/20/2016,28520,48.026,46.737,46.3625,45.626,44.74153846,47.69613468,46.47258564,44.59947409,9.068067611,65.19959058,1.873111551,79.72972973,84.51576577,1.695672437,29.22016318,-7986880,88,-20.27027027,119.2479381
5/23/2016,475450,48.098,47.201,46.67583333,45.898,45.03846154,47.82408979,46.66911093,44.83284638,8.483754513,74.69342252,1.836264547,85.30405405,83.8963964,1.653124406,29.84220372,-7511430,84,-14.69594595,106.3829787
5/24/2016,475970,48.16,47.597,47.00583333,46.127,45.37846154,48.08939319,46.88617079,45.07337628,8.866995074,75.79957356,1.812794506,89.58333333,84.87237237,1.651472663,30.38015509,-7035460,96,-10.41666667,116.7523256
5/25/2016,550500,48.434,47.93,47.51583333,46.3385,45.70461538,48.57959546,47.15291374,45.33608915,14.08839779,76.78936605,1.816824594,97.17261905,90.68666881,1.614224615,31.22422005,-6484960,84,-2.827380952,133.6578889
5/26/2016,488470,48.698,48.208,47.9175,46.511,45.96807692,48.87973031,47.5232347,45.64897143,10.79265562,75.31512605,1.874263272,89.83286908,92.19627382,1.569637143,32.21098278,-6973430,88,-10.16713092,126.9712899
5/27/2016,406390,49.014,48.52,48.17583333,46.6815,46.20461538,49.02982021,47.82427552,45.93275133,6.705602423,84.85207101,1.891524193,87.74373259,91.58307357,1.522520204,33.31683795,-7379820,88,-12.25626741,96.63191153
5/31/2016,476990,49.218,48.658,48.37583333,46.8975,46.41115385,49.05321347,48.05592544,46.18439938,5.139186296,79.75871314,1.871526063,82.24,86.60553389,1.505911618,33.74733182,-7856810,88,-17.76,91.65754297
6/1/2016,568840,49.296,48.728,48.60916667,47.1655,46.65615385,49.03880898,48.21655229,46.40036979,6.059294525,73.24414716,1.816182502,73.91304348,81.29892536,1.50548936,34.38239598,-8425650,48,-26.08695652,61.65661786
6/3/2016,481030,49.108,48.771,48.68416667,47.4075,46.83230769,48.89920599,48.33862117,46.59367573,1.886001676,66.27118644,1.744945438,64.34977578,73.50093975,1.475097262,33.84808341,-8906680,48,-35.65022422,61.83288563
6/6/2016,450470,49.15,48.924,48.79916667,47.676,47,49.16280399,48.38191022,46.74377383,2.856551439,76.85185185,1.638136395,87.19211823,75.15164583,1.461161744,33.44392186,-8456210,48,-12.80788177,84.49470114
6/7/2016,542250,49.356,49.185,48.98,47.961,47.16653846,49.56186933,48.5831548,46.9620128,4.503008923,73.40425532,1.621142,95.52631579,82.35606993,1.434650191,33.3502948,-7913960,72,-4.473684211,112.0068689
6/8/2016,656420,49.782,49.5,49.23583333,48.3505,47.37076923,50.11791288,48.8565156,47.21371556,6.374584718,74.66216216,1.642800044,92.02453988,91.5809913,1.42503232,33.60589372,-7257540,76,-7.975460123,155.7161748
6/9/2016,560720,50.092,49.694,49.47,48.6455,47.59307692,50.26527526,49.22166705,47.51121811,5.884816754,68.31530139,1.710448939,77.53036437,88.36040668,1.42610144,34.36736491,-7818260,80,-22.46963563,137.4650699
6/10/2016,596120,50.182,49.645,49.5525,48.7875,47.80153846,49.86685017,49.42756443,47.73705381,2.05906822,55.73770492,1.69051062,39.11007026,69.5549915,1.462094194,34.96893303,-8414380,80,-60.88992974,53.9407086
6/13/2016,506040,50.02,49.585,49.57416667,48.8965,47.99769231,49.53790011,49.37255451,47.83579056,0.534759358,57.32814527,1.536763953,34.66042155,50.43361873,1.437658895,34.00699074,-8920420,80,-65.33957845,-5.131093173
6/14/2016,456140,49.646,49.501,49.485,49.0105,48.15807692,49.18860008,49.2967769,47.91313941,-2.158999193,52.63835264,1.383637488,21.09181141,31.62076774,1.409254688,32.53195364,-9376560,80,-78.90818859,-51.62207629
6/15/2016,527870,49.002,49.392,49.3625,49.025,48.28692308,48.79573338,49.17265737,47.95586982,-2.970897332,46.04409857,1.216787552,16.62870159,24.12697818,1.411450782,30.88018141,-9904430,80,-83.37129841,-86.65653741
6/16/2016,507910,48.132,49.112,49.1025,48.92,48.39346154,47.93382226,48.99378701,47.95987947,-6.324751672,30.45507585,1.033907544,5.208333333,14.30961545,1.460632869,28.86489014,-10412340,76,-94.79166667,-184.0144957
6/17/2016,226650,47.914,49.048,49.00916667,48.9095,48.52115385,47.94921484,48.56551208,47.83025876,-2.281059063,42.69005848,0.73525332,36.81506849,19.55070114,1.532016235,27.6368368,-10185690,72,-63.18493151,-114.6138761
6/20/2016,98290,48.012,49.016,49.03916667,48.97,48.64192308,48.42280989,48.4754333,47.84135071,0.734543971,50.17391304,0.634082595,60.61643836,34.21328006,1.525443647,26.05009367,-10087400,68,-39.38356164,4.248964909
6/21/2016,30110,48.084,48.865,49.05833333,49.025,48.72461538,48.56520659,48.61305895,47.95458399,0.473056355,48.93977947,0.65847496,51.71232877,49.71461187,1.502911958,24.6453999,-10117510,-24,-48.28767123,-15.99657827
6/22/2016,569940,48.308,48.655,49.01166667,49.0775,48.83692308,48.75347106,48.64951142,48.0209111,-1.126987321,50.50083472,0.628600317,56.50684932,56.27853881,1.548418247,23.3410414,-9547570,-24,-43.49315068,28.90619207
6/23/2016,401890,49.088,48.61,48.99083333,49.152,48.92884615,49.20564738,48.72343274,48.10306583,-0.496425735,55.92680986,0.620366904,73.28767123,60.50228311,1.5199598,22.95223997,-9145680,-24,-26.71232877,62.66548985
6/24/2016,649450,49.02,48.467,48.69166667,49.056,48.90307692,48.68376492,48.93675078,48.25172762,-7.007612727,42.66284896,0.685023154,30.99315068,53.59589041,1.679248386,22.59121006,-9795130,-24,-69.00684932,-66.21420997
6/27/2016,504610,48.412,48.212,48.33916667,48.8985,48.83153846,47.89917661,48.73725066,48.20641447,-8.366297468,36.20807666,0.530836192,8.561643836,37.61415525,1.71144493,21.53230948,-10299740,-24,-91.43835616,-168.5776581
6/28/2016,498850,48.212,48.148,48.2375,48.8245,48.81961538,47.88278441,48.3669044,48.0674208,-2.486244141,38.92529489,0.299483601,34.5890411,24.71461187,1.721341721,21.06904694,-9800890,-24,-65.4109589,-94.37402062
6/29/2016,511480,48.362,48.335,48.32083333,48.8635,48.90153846,48.54852294,48.28738065,48.05131556,2.045826514,47.95427196,0.236065091,82.65306122,41.93458205,1.751960169,20.46595551,-9289410,-24,-17.34693878,34.93321591
6/30/2016,508740,48.006,48.547,48.3075,48.8295,48.91115385,48.47568196,48.53239901,48.18677366,-0.329964941,47.78177458,0.345625346,53.07855626,56.77355286,1.748963014,19.37230201,-9798150,-24,-46.92144374,-7.781147566
7/1/2016,405190,48.276,48.648,48.38916667,48.848,48.92538462,48.64712131,48.5012607,48.19738302,2.041241408,50.32069971,0.303877679,67.09129512,67.60763753,1.724037085,18.35676662,-9392960,-24,-32.90870488,-5.84087882
7/5/2016,609190,48.33,48.371,48.42166667,48.6935,48.81153846,47.96474754,48.57645136,48.25609539,0.843973166,45.06527415,0.320355971,16.34819533,45.50601557,1.816605864,17.21514549,-10002150,-24,-83.65180467,-90.73759668
7/6/2016,607660,48.246,48.229,48.37583333,48.547,48.73269231,47.78649836,48.27238192,48.13342166,-1.146310963,48.51282051,0.138960264,33.97027601,39.13658882,1.831848303,16.8547945,-9394490,-24,-66.02972399,-100.5104179
7/7/2016,710890,47.298,47.83,48.02333333,48.2425,48.57153846,46.90433224,48.1427847,48.08131635,-8.567956249,47.32366183,0.061468353,4.761904762,18.36012537,1.942430567,16.76121278,-10105380,-76,-95.23809524,-152.939693
7/8/2016,583080,46.714,47.36,47.73666667,47.985,48.42961538,46.40622149,47.68081783,47.86344107,-7.0419652,43.05029746,-0.182623239,11.09185442,16.60801173,1.889399812,17.25228714,-9522300,-80,-88.90814558,-174.7998925
7/11/2016,533660,45.868,47.072,47.3725,47.7695,48.26615385,45.857481,47.33146124,47.68170469,-8.89476898,37.01408451,-0.350243453,5.555555556,7.136438246,1.850871254,17.76136284,-10055960,-84,-94.44444444,-169.8451312
7/12/2016,658260,45.908,47.119,47.09666667,47.6655,48.19615385,46.171654,46.93585182,47.46528212,-6.60546797,44.68085106,-0.529430304,38.88888889,18.51209962,1.891523307,18.42518322,-9397700,-84,-61.11111111,-92.67537494
7/13/2016,686250,45.372,46.809,46.85583333,47.4785,48.00615385,45.69776933,46.91495154,47.41600196,-6.066330814,39.59125475,-0.501050427,5.472636816,16.63902709,1.9164145,18.02403808,-10083950,-84,-94.52736318,-119.7695545
7/14/2016,573760,45.48,46.389,46.80166667,47.362,47.82615385,45.69184622,46.58188207,47.21852034,-1.402978632,39.44735588,-0.636638267,20.89552239,21.75234936,1.85452775,17.65154616,-9510190,-84,-79.10447761,-99.75795297
7/15/2016,430260,45.588,46.151,46.64333333,47.349,47.62307692,45.77789748,46.44313098,47.10455587,-3.970741902,45.50292709,-0.661424885,27.41935484,17.92917135,1.813490053,17.3056608,-9079930,-80,-72.58064516,-79.33361768
7/18/2016,211390,45.684,45.776,46.25666667,47.212,47.41846154,45.59859832,46.36726468,47.01903321,-9.302325581,47.00384827,-0.651768533,14.6953405,21.00340591,1.775383621,16.49992327,-9291320,-48,-85.3046595,-86.37355784
7/19/2016,128130,45.254,45.581,45.95,46.976,47.24846154,45.28239888,46.19383934,46.88725297,-7.614318229,40.73001159,-0.69341363,4.121863799,15.41218638,1.729999076,15.90404107,-9419450,-48,-95.8781362,-97.69129797
7/20/2016,29390,45.292,45.332,45.6125,46.7805,47.09692308,45.16826592,45.9563256,46.72153053,-8.266993264,34.08505155,-0.765204933,21.07925801,13.29882077,1.717856285,15.61779748,-9390060,-76,-78.92074199,-101.9980054
7/21/2016,432970,45.106,45.293,45.45833333,46.5615,46.95307692,45.02884395,45.79996781,46.58956531,-3.969957082,37.35875706,-0.789597493,18.72791519,14.64301233,1.707295122,15.98380678,-9823030,-76,-81.27208481,-73.41902645
7/22/2016,428410,44.754,45.171,45.18833333,46.2655,46.80615385,44.7492293,45.6384343,46.45330121,-6.831119545,32.93029872,-0.814866906,8.833922261,16.21369849,1.673202613,15.48218442,-10251440,-76,-91.16607774,-107.2374916
7/25/2016,389840,44.332,45.008,45.02083333,46.04,46.68769231,44.2094862,45.41559826,46.28564927,-4.452813469,36.37077769,-0.870051011,3.03030303,10.19738016,1.653688141,15.59446772,-10641280,-88,-96.96969697,-139.4061222
7/26/2016,461320,43.986,44.62,44.81333333,45.8695,46.49307692,43.77965747,45.06396776,46.05189747,-5.483373706,31.3790256,-0.987929714,9.507640068,7.12395512,1.609138988,16.21031158,-11102600,-92,-90.49235993,-150.7476728
7/27/2016,537390,43.382,44.337,44.57666667,45.573,46.20653846,43.15977164,44.73412656,45.81990506,-6.344950849,35.12014787,-1.085778502,4.571428571,5.70312389,1.602771917,17.15357335,-11639990,-96,-95.42857143,-164.2547033
7/28/2016,447910,42.66,43.883,44.105,45.136,45.91,42.48651443,44.30118401,45.53102321,-12.09401709,31.15622242,-1.229839194,1.697792869,5.258953836,1.572573923,18.41313874,-12087900,-92,-98.30220713,-189.2897911
7/29/2016,478760,42.142,43.448,43.8425,44.7995,45.62038462,42.19100962,43.81484801,45.20576223,-7.039106145,35.81687612,-1.390914218,16.19496855,7.488063331,1.538818643,19.91629911,-11609140,-96,-83.80503145,-172.267578
8/1/2016,533020,41.528,42.93,43.37416667,44.353,45.23384615,41.48067308,43.47410216,44.93866873,-12.30297723,18.32706767,-1.464566567,3.483309144,7.125356855,1.576045883,21.5438769,-12142160,-88,-96.51669086,-171.3360536
8/2/2016,534510,40.846,42.416,42.8375,43.9985,44.92115385,40.82378205,42.94885568,44.57728586,-14.01523395,21.33479212,-1.628430185,3.536067893,7.738115197,1.58132832,23.40037838,-12676670,-92,-96.46393211,-165.9168945
8/3/2016,655190,40.628,42.005,42.47,43.6685,44.70961538,40.8258547,42.41980096,44.20193135,-9.74801061,24.55403987,-1.782130396,22.96918768,9.996188237,1.611947726,25.36228125,-12021480,-96,-77.03081232,-125.0153922
8/4/2016,598840,40.786,41.723,42.24333333,43.508,44.48192308,41.19390313,42.1752162,43.95215866,-6.091825308,30.5984556,-1.776942466,39.42446043,21.976572,1.614665745,26.81541476,-11422640,-92,-60.57553957,-75.85659985
8/5/2016,550190,40.826,41.484,41.98166667,43.3275,44.17115385,41.39593542,42.13749063,43.80236913,-6.987093903,32.41308793,-1.664878504,37.82608696,33.40657835,1.573618192,27.1182863,-11972830,-84,-62.17391304,-62.19876615
