time,value
11/20/2012,217386.1673
11/21/2012,217647.334
11/22/2012,217908.5006
11/23/2012,218169.6672
11/24/2012,218430.8339
11/25/2012,218692.0005
11/26/2012,218953.1671
11/27/2012,219214.3337
11/28/2012,219475.5003
11/29/2012,219736.6668
11/30/2012,219997.8334
12/1/2012,220259
12/2/2012,220237.4194
12/3/2012,220215.8389
12/4/2012,220194.2583
12/5/2012,220172.6778
12/6/2012,220151.0972
12/7/2012,220129.5166
12/8/2012,220107.936
12/9/2012,220086.3554
12/10/2012,220064.7748
12/11/2012,220043.1942
12/12/2012,220021.6136
12/13/2012,220000.033
12/14/2012,219978.4523
12/15/2012,219956.8717
12/16/2012,219935.2911
12/17/2012,219913.7104
12/18/2012,219892.1298
12/19/2012,219870.5491
12/20/2012,219848.9684
12/21/2012,219827.3878
12/22/2012,219805.8071
12/23/2012,219784.2264
12/24/2012,219762.6457
12/25/2012,219741.065
12/26/2012,219719.4843
12/27/2012,219697.9036
