Date,TCU
11/28/2015,75.43772999
11/29/2015,75.42318666
11/30/2015,75.40864333
12/1/2015,75.3941
12/2/2015,75.41002258
12/3/2015,75.42594516
12/4/2015,75.44186773
12/5/2015,75.45779031
12/6/2015,75.47371289
12/7/2015,75.48963547
12/8/2015,75.50555805
12/9/2015,75.52148063
12/10/2015,75.5374032
12/11/2015,75.55332578
12/12/2015,75.56924836
12/13/2015,75.58517094
12/14/2015,75.60109352
12/15/2015,75.6170161
12/16/2015,75.63293868
12/17/2015,75.64886126
12/18/2015,75.66478384
12/19/2015,75.68070643
12/20/2015,75.69662901
12/21/2015,75.71255159
12/22/2015,75.72847417
12/23/2015,75.74439675
12/24/2015,75.76031933
12/25/2015,75.77624192
12/26/2015,75.7921645
12/27/2015,75.80808708
12/28/2015,75.82400967
12/29/2015,75.83993225
12/30/2015,75.85585483
12/31/2015,75.87177742
1/1/2016,75.8877
1/2/2016,75.87473225
1/3/2016,75.86176451
1/4/2016,75.84879676
1/5/2016,75.83582902
1/6/2016,75.82286128
1/7/2016,75.80989353
1/8/2016,75.79692579
1/9/2016,75.78395804
1/10/2016,75.7709903
1/11/2016,75.75802256
1/12/2016,75.74505481
1/13/2016,75.73208707
1/14/2016,75.71911933
1/15/2016,75.70615159
1/16/2016,75.69318384
1/17/2016,75.6802161
1/18/2016,75.66724836
1/19/2016,75.65428062
1/20/2016,75.64131288
1/21/2016,75.62834514
1/22/2016,75.6153774
1/23/2016,75.60240966
1/24/2016,75.58944192
1/25/2016,75.57647418
1/26/2016,75.56350644
1/27/2016,75.5505387
1/28/2016,75.53757096
1/29/2016,75.52460322
1/30/2016,75.51163548
1/31/2016,75.49866774
2/1/2016,75.4857
2/2/2016,75.46532069
2/3/2016,75.44494137
2/4/2016,75.42456206
2/5/2016,75.40418275
2/6/2016,75.38380344
2/7/2016,75.36342413
2/8/2016,75.34304481
2/9/2016,75.3226655
2/10/2016,75.30228619
2/11/2016,75.28190688
2/12/2016,75.26152757
2/13/2016,75.24114826
2/14/2016,75.22076895
2/15/2016,75.20038964
2/16/2016,75.18001033
2/17/2016,75.15963102
2/18/2016,75.13925171
2/19/2016,75.1188724
2/20/2016,75.09849309
2/21/2016,75.07811378
2/22/2016,75.05773447
2/23/2016,75.03735516
2/24/2016,75.01697585
2/25/2016,74.99659654
2/26/2016,74.97621723
2/27/2016,74.95583792
2/28/2016,74.93545862
2/29/2016,74.91507931
3/1/2016,74.8947
3/2/2016,74.90095484
3/3/2016,74.90720967
3/4/2016,74.91346451
3/5/2016,74.91971935
3/6/2016,74.92597418
3/7/2016,74.93222902
3/8/2016,74.93848386
3/9/2016,74.9447387
3/10/2016,74.95099353
3/11/2016,74.95724837
3/12/2016,74.96350321
3/13/2016,74.96975805
3/14/2016,74.97601289
3/15/2016,74.98226772
3/16/2016,74.98852256
3/17/2016,74.9947774
3/18/2016,75.00103224
3/19/2016,75.00728708
3/20/2016,75.01354192
3/21/2016,75.01979676
3/22/2016,75.0260516
3/23/2016,75.03230644
3/24/2016,75.03856128
3/25/2016,75.04481612
3/26/2016,75.05107096
3/27/2016,75.0573258
3/28/2016,75.06358064
3/29/2016,75.06983548
3/30/2016,75.07609032
3/31/2016,75.08234516
4/1/2016,75.0886
4/2/2016,75.0835
4/3/2016,75.0784
4/4/2016,75.07329999
4/5/2016,75.06819999
4/6/2016,75.06309999
4/7/2016,75.05799999
4/8/2016,75.05289999
4/9/2016,75.04779999
4/10/2016,75.04269999
4/11/2016,75.03759998
4/12/2016,75.03249998
4/13/2016,75.02739998
4/14/2016,75.02229998
4/15/2016,75.01719998
4/16/2016,75.01209998
4/17/2016,75.00699998
4/18/2016,75.00189998
4/19/2016,74.99679998
4/20/2016,74.99169998
4/21/2016,74.98659998
4/22/2016,74.98149999
4/23/2016,74.97639999
4/24/2016,74.97129999
4/25/2016,74.96619999
4/26/2016,74.96109999
4/27/2016,74.95599999
4/28/2016,74.95089999
4/29/2016,74.9458
4/30/2016,74.9407
5/1/2016,74.9356
5/2/2016,74.94555484
5/3/2016,74.95550967
5/4/2016,74.96546451
5/5/2016,74.97541935
5/6/2016,74.98537418
5/7/2016,74.99532902
5/8/2016,75.00528386
5/9/2016,75.01523869
5/10/2016,75.02519353
5/11/2016,75.03514837
5/12/2016,75.04510321
5/13/2016,75.05505805
5/14/2016,75.06501288
5/15/2016,75.07496772
5/16/2016,75.08492256
5/17/2016,75.0948774
5/18/2016,75.10483224
5/19/2016,75.11478708
5/20/2016,75.12474192
5/21/2016,75.13469676
5/22/2016,75.1446516
5/23/2016,75.15460644
5/24/2016,75.16456127
5/25/2016,75.17451611
5/26/2016,75.18447096
5/27/2016,75.1944258
5/28/2016,75.20438064
5/29/2016,75.21433548
5/30/2016,75.22429032
5/31/2016,75.23424516
6/1/2016,75.2442
6/2/2016,75.24800333
6/3/2016,75.25180666
6/4/2016,75.25560999
6/5/2016,75.25941332
6/6/2016,75.26321666
6/7/2016,75.26701999
6/8/2016,75.27082332
6/9/2016,75.27462665
6/10/2016,75.27842998
6/11/2016,75.28223331
6/12/2016,75.28603665
6/13/2016,75.28983998
6/14/2016,75.29364331
6/15/2016,75.29744665
6/16/2016,75.30124998
6/17/2016,75.30505331
6/18/2016,75.30885665
6/19/2016,75.31265998
6/20/2016,75.31646331
6/21/2016,75.32026665
6/22/2016,75.32406998
6/23/2016,75.32787332
6/24/2016,75.33167665
6/25/2016,75.33547999
6/26/2016,75.33928332
6/27/2016,75.34308666
6/28/2016,75.34688999
6/29/2016,75.35069333
6/30/2016,75.35449666
7/1/2016,75.3583
7/2/2016,75.35328709
7/3/2016,75.34827419
7/4/2016,75.34326128
7/5/2016,75.33824838
7/6/2016,75.33323547
7/7/2016,75.32822257
7/8/2016,75.32320966
7/9/2016,75.31819676
7/10/2016,75.31318385
7/11/2016,75.30817095
7/12/2016,75.30315804
7/13/2016,75.29814514
7/14/2016,75.29313224
7/15/2016,75.28811933
7/16/2016,75.28310643
7/17/2016,75.27809353
7/18/2016,75.27308062
7/19/2016,75.26806772
7/20/2016,75.26305482
7/21/2016,75.25804192
7/22/2016,75.25302901
7/23/2016,75.24801611
7/24/2016,75.24300321
7/25/2016,75.23799031
7/26/2016,75.23297741
7/27/2016,75.2279645
7/28/2016,75.2229516
7/29/2016,75.2179387
7/30/2016,75.2129258
7/31/2016,75.2079129
8/1/2016,75.2029
8/2/2016,75.19935484
8/3/2016,75.19580967
8/4/2016,75.19226451
8/5/2016,75.18871935
8/6/2016,75.18517418
8/7/2016,75.18162902
8/8/2016,75.17808386
8/9/2016,75.17453869
8/10/2016,75.17099353
8/11/2016,75.16744837
8/12/2016,75.16390321
8/13/2016,75.16035805
8/14/2016,75.15681288
8/15/2016,75.15326772
8/16/2016,75.14972256
8/17/2016,75.1461774
8/18/2016,75.14263224
8/19/2016,75.13908708
8/20/2016,75.13554192
8/21/2016,75.13199676
8/22/2016,75.1284516
8/23/2016,75.12490643
8/24/2016,75.12136127
8/25/2016,75.11781611
8/26/2016,75.11427096
8/27/2016,75.1107258
8/28/2016,75.10718064
8/29/2016,75.10363548
8/30/2016,75.10009032
8/31/2016,75.09654516
9/1/2016,75.093
9/2/2016,75.09418333
9/3/2016,75.09536666
9/4/2016,75.09654999
9/5/2016,75.09773332
9/6/2016,75.09891666
9/7/2016,75.10009999
9/8/2016,75.10128332
9/9/2016,75.10246665
9/10/2016,75.10364998
9/11/2016,75.10483332
9/12/2016,75.10601665
9/13/2016,75.10719998
9/14/2016,75.10838331
9/15/2016,75.10956665
9/16/2016,75.11074998
9/17/2016,75.11193331
9/18/2016,75.11311665
9/19/2016,75.11429998
9/20/2016,75.11548332
9/21/2016,75.11666665
9/22/2016,75.11784998
9/23/2016,75.11903332
9/24/2016,75.12021665
9/25/2016,75.12139999
9/26/2016,75.12258332
9/27/2016,75.12376666
9/28/2016,75.12494999
9/29/2016,75.12613333
9/30/2016,75.12731666
10/1/2016,75.1285
10/2/2016,75.11749677
10/3/2016,75.10649354
10/4/2016,75.09549032
10/5/2016,75.08448709
10/6/2016,75.07348386
10/7/2016,75.06248063
10/8/2016,75.05147741
10/9/2016,75.04047418
10/10/2016,75.02947095
10/11/2016,75.01846773
10/12/2016,75.0074645
10/13/2016,74.99646127
10/14/2016,74.98545805
10/15/2016,74.97445482
10/16/2016,74.96345159
10/17/2016,74.95244837
10/18/2016,74.94144514
10/19/2016,74.93044192
10/20/2016,74.91943869
10/21/2016,74.90843547
10/22/2016,74.89743224
10/23/2016,74.88642902
10/24/2016,74.87542579
10/25/2016,74.86442257
10/26/2016,74.85341934
10/27/2016,74.84241612
10/28/2016,74.8314129
10/29/2016,74.82040967
10/30/2016,74.80940645
10/31/2016,74.79840322
11/1/2016,74.7874
11/2/2016,74.80448666
11/3/2016,74.82157333
11/4/2016,74.83865999
11/5/2016,74.85574666
11/6/2016,74.87283332
11/7/2016,74.88991999
11/8/2016,74.90700665
11/9/2016,74.92409332
11/10/2016,74.94117999
11/11/2016,74.95826665
11/12/2016,74.97535332
11/13/2016,74.99243998
11/14/2016,75.00952665
11/15/2016,75.02661332
11/16/2016,75.04369998
11/17/2016,75.06078665
11/18/2016,75.07787332
11/19/2016,75.09495998
11/20/2016,75.11204665
11/21/2016,75.12913332
11/22/2016,75.14621998
11/23/2016,75.16330665
11/24/2016,75.18039332
11/25/2016,75.19747999
11/26/2016,75.21456666
11/27/2016,75.23165332
11/28/2016,75.24873999
11/29/2016,75.26582666
11/30/2016,75.28291333
12/1/2016,75.3
12/2/2016,75.29679355
12/3/2016,75.29358709
12/4/2016,75.29038064
12/5/2016,75.28717418
12/6/2016,75.28396773
12/7/2016,75.28076128
12/8/2016,75.27755482
12/9/2016,75.27434837
12/10/2016,75.27114192
12/11/2016,75.26793546
12/12/2016,75.26472901
12/13/2016,75.26152256
12/14/2016,75.25831611
12/15/2016,75.25510966
12/16/2016,75.2519032
12/17/2016,75.24869675
12/18/2016,75.2454903
12/19/2016,75.24228385
12/20/2016,75.2390774
12/21/2016,75.23587095
12/22/2016,75.2326645
12/23/2016,75.22945805
12/24/2016,75.2262516
12/25/2016,75.22304515
12/26/2016,75.2198387
12/27/2016,75.21663225
12/28/2016,75.2134258
12/29/2016,75.21021935
12/30/2016,75.2070129
12/31/2016,75.20380645
1/1/2017,75.2006
1/2/2017,75.19225161
1/3/2017,75.18390322
1/4/2017,75.17555483
1/5/2017,75.16720644
1/6/2017,75.15885805
1/7/2017,75.15050967
1/8/2017,75.14216128
1/9/2017,75.13381289
1/10/2017,75.1254645
1/11/2017,75.11711611
1/12/2017,75.10876772
1/13/2017,75.10041934
1/14/2017,75.09207095
1/15/2017,75.08372256
1/16/2017,75.07537417
1/17/2017,75.06702579
1/18/2017,75.0586774
1/19/2017,75.05032901
1/20/2017,75.04198063
1/21/2017,75.03363224
1/22/2017,75.02528385
1/23/2017,75.01693547
1/24/2017,75.00858708
1/25/2017,75.0002387
1/26/2017,74.99189031
1/27/2017,74.98354193
1/28/2017,74.97519354
1/29/2017,74.96684515
1/30/2017,74.95849677
1/31/2017,74.95014838
2/1/2017,74.9418
2/2/2017,74.96334643
2/3/2017,74.98489285
2/4/2017,75.00643928
2/5/2017,75.02798571
2/6/2017,75.04953213
2/7/2017,75.07107856
2/8/2017,75.09262499
2/9/2017,75.11417141
2/10/2017,75.13571784
2/11/2017,75.15726427
2/12/2017,75.1788107
2/13/2017,75.20035713
2/14/2017,75.22190355
2/15/2017,75.24344998
2/16/2017,75.26499641
2/17/2017,75.28654284
2/18/2017,75.30808927
2/19/2017,75.3296357
2/20/2017,75.35118213
2/21/2017,75.37272856
2/22/2017,75.39427499
2/23/2017,75.41582142
2/24/2017,75.43736785
2/25/2017,75.45891428
2/26/2017,75.48046071
2/27/2017,75.50200714
2/28/2017,75.52355357
3/1/2017,75.5451
3/2/2017,75.56961935
3/3/2017,75.5941387
3/4/2017,75.61865805
3/5/2017,75.64317741
3/6/2017,75.66769676
3/7/2017,75.69221611
3/8/2017,75.71673546
3/9/2017,75.74125482
3/10/2017,75.76577417
3/11/2017,75.79029352
3/12/2017,75.81481288
3/13/2017,75.83933223
3/14/2017,75.86385158
3/15/2017,75.88837094
3/16/2017,75.91289029
3/17/2017,75.93740965
3/18/2017,75.961929
3/19/2017,75.98644836
3/20/2017,76.01096771
3/21/2017,76.03548707
3/22/2017,76.06000643
3/23/2017,76.08452578
3/24/2017,76.10904514
3/25/2017,76.13356449
3/26/2017,76.15808385
3/27/2017,76.18260321
3/28/2017,76.20712257
3/29/2017,76.23164192
3/30/2017,76.25616128
3/31/2017,76.28068064
4/1/2017,76.3052
4/2/2017,76.31006
4/3/2017,76.31491999
4/4/2017,76.31977999
4/5/2017,76.32463998
4/6/2017,76.32949998
4/7/2017,76.33435998
4/8/2017,76.33921998
4/9/2017,76.34407997
4/10/2017,76.34893997
4/11/2017,76.35379997
4/12/2017,76.35865997
4/13/2017,76.36351997
4/14/2017,76.36837997
4/15/2017,76.37323997
4/16/2017,76.37809997
4/17/2017,76.38295997
4/18/2017,76.38781997
4/19/2017,76.39267997
4/20/2017,76.39753997
4/21/2017,76.40239997
4/22/2017,76.40725997
4/23/2017,76.41211997
4/24/2017,76.41697998
4/25/2017,76.42183998
4/26/2017,76.42669998
4/27/2017,76.43155998
4/28/2017,76.43641999
4/29/2017,76.44127999
4/30/2017,76.44614
5/1/2017,76.451
5/2/2017,76.45713225
5/3/2017,76.46326451
5/4/2017,76.46939676
5/5/2017,76.47552902
5/6/2017,76.48166127
5/7/2017,76.48779353
5/8/2017,76.49392578
5/9/2017,76.50005804
5/10/2017,76.50619029
5/11/2017,76.51232255
5/12/2017,76.5184548
5/13/2017,76.52458706
5/14/2017,76.53071932
5/15/2017,76.53685158
5/16/2017,76.54298383
5/17/2017,76.54911609
5/18/2017,76.55524835
5/19/2017,76.56138061
5/20/2017,76.56751287
5/21/2017,76.57364513
5/22/2017,76.57977739
5/23/2017,76.58590965
5/24/2017,76.59204191
5/25/2017,76.59817417
5/26/2017,76.60430643
5/27/2017,76.61043869
5/28/2017,76.61657095
5/29/2017,76.62270321
5/30/2017,76.62883547
5/31/2017,76.63496774
6/1/2017,76.6411
6/2/2017,76.64124
6/3/2017,76.64137999
6/4/2017,76.64151999
6/5/2017,76.64165998
6/6/2017,76.64179998
6/7/2017,76.64193998
6/8/2017,76.64207997
6/9/2017,76.64221997
6/10/2017,76.64235997
6/11/2017,76.64249997
6/12/2017,76.64263997
6/13/2017,76.64277997
6/14/2017,76.64291996
6/15/2017,76.64305996
6/16/2017,76.64319996
6/17/2017,76.64333996
6/18/2017,76.64347996
6/19/2017,76.64361997
6/20/2017,76.64375997
6/21/2017,76.64389997
6/22/2017,76.64403997
6/23/2017,76.64417997
6/24/2017,76.64431997
6/25/2017,76.64445998
6/26/2017,76.64459998
6/27/2017,76.64473998
6/28/2017,76.64487999
6/29/2017,76.64501999
6/30/2017,76.64516
7/1/2017,76.6453
7/2/2017,76.63546774
7/3/2017,76.62563547
7/4/2017,76.61580321
7/5/2017,76.60597095
7/6/2017,76.59613869
7/7/2017,76.58630643
7/8/2017,76.57647417
7/9/2017,76.56664191
7/10/2017,76.55680965
7/11/2017,76.54697739
7/12/2017,76.53714513
7/13/2017,76.52731287
7/14/2017,76.51748061
7/15/2017,76.50764835
7/16/2017,76.49781609
7/17/2017,76.48798383
7/18/2017,76.47815158
7/19/2017,76.46831932
7/20/2017,76.45848706
7/21/2017,76.44865481
7/22/2017,76.43882255
7/23/2017,76.42899029
7/24/2017,76.41915804
7/25/2017,76.40932578
7/26/2017,76.39949353
7/27/2017,76.38966127
7/28/2017,76.37982902
7/29/2017,76.36999676
7/30/2017,76.36016451
7/31/2017,76.35033225
8/1/2017,76.3405
8/2/2017,76.34411612
8/3/2017,76.34773225
8/4/2017,76.35134837
8/5/2017,76.3549645
8/6/2017,76.35858063
8/7/2017,76.36219675
8/8/2017,76.36581288
8/9/2017,76.36942901
8/10/2017,76.37304513
8/11/2017,76.37666126
8/12/2017,76.38027739
8/13/2017,76.38389351
8/14/2017,76.38750964
8/15/2017,76.39112577
8/16/2017,76.3947419
8/17/2017,76.39835803
8/18/2017,76.40197416
8/19/2017,76.40559029
8/20/2017,76.40920642
8/21/2017,76.41282255
8/22/2017,76.41643868
8/23/2017,76.42005481
8/24/2017,76.42367094
8/25/2017,76.42728707
8/26/2017,76.4309032
8/27/2017,76.43451934
8/28/2017,76.43813547
8/29/2017,76.4417516
8/30/2017,76.44536773
8/31/2017,76.44898387
9/1/2017,76.4526
9/2/2017,76.48678666
9/3/2017,76.52097332
9/4/2017,76.55515999
9/5/2017,76.58934665
9/6/2017,76.62353331
9/7/2017,76.65771998
9/8/2017,76.69190664
9/9/2017,76.7260933
9/10/2017,76.76027997
9/11/2017,76.79446663
9/12/2017,76.8286533
9/13/2017,76.86283996
9/14/2017,76.89702663
9/15/2017,76.93121329
9/16/2017,76.96539996
9/17/2017,76.99958663
9/18/2017,77.03377329
9/19/2017,77.06795996
9/20/2017,77.10214663
9/21/2017,77.1363333
9/22/2017,77.17051997
9/23/2017,77.20470663
9/24/2017,77.2388933
9/25/2017,77.27307997
9/26/2017,77.30726664
9/27/2017,77.34145331
9/28/2017,77.37563999
9/29/2017,77.40982666
9/30/2017,77.44401333
10/1/2017,77.4782
10/2/2017,77.48743225
10/3/2017,77.4966645
10/4/2017,77.50589676
10/5/2017,77.51512901
10/6/2017,77.52436126
10/7/2017,77.53359352
10/8/2017,77.54282577
10/9/2017,77.55205803
10/10/2017,77.56129028
10/11/2017,77.57052254
10/12/2017,77.57975479
10/13/2017,77.58898705
10/14/2017,77.59821931
10/15/2017,77.60745156
10/16/2017,77.61668382
10/17/2017,77.62591608
10/18/2017,77.63514834
10/19/2017,77.6443806
10/20/2017,77.65361286
10/21/2017,77.66284512
10/22/2017,77.67207738
10/23/2017,77.68130964
10/24/2017,77.6905419
10/25/2017,77.69977416
10/26/2017,77.70900642
10/27/2017,77.71823868
10/28/2017,77.72747094
10/29/2017,77.73670321
10/30/2017,77.74593547
10/31/2017,77.75516774
11/1/2017,77.7644
11/2/2017,77.76876333
11/3/2017,77.77312665
11/4/2017,77.77748998
11/5/2017,77.78185331
11/6/2017,77.78621664
11/7/2017,77.79057997
11/8/2017,77.7949433
11/9/2017,77.79930663
11/10/2017,77.80366996
11/11/2017,77.80803329
11/12/2017,77.81239662
11/13/2017,77.81675995
11/14/2017,77.82112328
11/15/2017,77.82548662
11/16/2017,77.82984995
11/17/2017,77.83421328
11/18/2017,77.83857662
11/19/2017,77.84293995
11/20/2017,77.84730329
11/21/2017,77.85166662
11/22/2017,77.85602996
11/23/2017,77.86039329
11/24/2017,77.86475663
11/25/2017,77.86911997
11/26/2017,77.87348331
11/27/2017,77.87784664
11/28/2017,77.88220998
11/29/2017,77.88657332
11/30/2017,77.89093666
12/1/2017,77.8953
12/2/2017,77.89639999
12/3/2017,77.89749999
12/4/2017,77.89859998
12/5/2017,77.89969998
12/6/2017,77.90079997
12/7/2017,77.90189997
12/8/2017,77.90299996
12/9/2017,77.90409996
12/10/2017,77.90519996
12/11/2017,77.90629995
12/12/2017,77.90739995
12/13/2017,77.90849995
12/14/2017,77.90959995
12/15/2017,77.91069995
12/16/2017,77.91179995
12/17/2017,77.91289995
12/18/2017,77.91399995
12/19/2017,77.91509995
12/20/2017,77.91619995
12/21/2017,77.91729995
12/22/2017,77.91839995
12/23/2017,77.91949996
12/24/2017,77.92059996
12/25/2017,77.92169996
12/26/2017,77.92279997
12/27/2017,77.92389997
12/28/2017,77.92499998
12/29/2017,77.92609998
12/30/2017,77.92719999
12/31/2017,77.92829999
1/1/2018,77.9294
1/2/2018,77.93751935
1/3/2018,77.9456387
1/4/2018,77.95375805
1/5/2018,77.96187739
1/6/2018,77.96999674
1/7/2018,77.97811609
1/8/2018,77.98623545
1/9/2018,77.9943548
1/10/2018,78.00247415
1/11/2018,78.0105935
1/12/2018,78.01871285
1/13/2018,78.02683221
1/14/2018,78.03495156
1/15/2018,78.04307091
1/16/2018,78.05119027
1/17/2018,78.05930962
1/18/2018,78.06742898
1/19/2018,78.07554833
1/20/2018,78.08366769
1/21/2018,78.09178705
1/22/2018,78.0999064
1/23/2018,78.10802576
1/24/2018,78.11614512
1/25/2018,78.12426448
1/26/2018,78.13238384
1/27/2018,78.1405032
1/28/2018,78.14862256
1/29/2018,78.15674192
1/30/2018,78.16486128
1/31/2018,78.17298064
2/1/2018,78.1811
2/2/2018,78.19923571
2/3/2018,78.21737142
2/4/2018,78.23550712
2/5/2018,78.25364283
2/6/2018,78.27177854
2/7/2018,78.28991425
2/8/2018,78.30804996
2/9/2018,78.32618567
2/10/2018,78.34432139
2/11/2018,78.3624571
2/12/2018,78.38059281
2/13/2018,78.39872852
2/14/2018,78.41686424
2/15/2018,78.43499995
2/16/2018,78.45313567
2/17/2018,78.47127138
2/18/2018,78.4894071
2/19/2018,78.50754281
2/20/2018,78.52567853
2/21/2018,78.54381425
2/22/2018,78.56194996
2/23/2018,78.58008568
2/24/2018,78.5982214
2/25/2018,78.61635712
2/26/2018,78.63449284
2/27/2018,78.65262856
2/28/2018,78.67076428
3/1/2018,78.6889
3/2/2018,78.71623548
3/3/2018,78.74357095
3/4/2018,78.77090643
3/5/2018,78.79824191
3/6/2018,78.82557738
3/7/2018,78.85291286
3/8/2018,78.88024834
3/9/2018,78.90758382
3/10/2018,78.9349193
3/11/2018,78.96225478
3/12/2018,78.98959026
3/13/2018,79.01692574
3/14/2018,79.04426122
3/15/2018,79.07159671
3/16/2018,79.09893219
3/17/2018,79.12626767
3/18/2018,79.15360316
3/19/2018,79.18093864
3/20/2018,79.20827413
3/21/2018,79.23560961
3/22/2018,79.2629451
3/23/2018,79.29028059
3/24/2018,79.31761608
3/25/2018,79.34495156
3/26/2018,79.37228705
3/27/2018,79.39962254
3/28/2018,79.42695803
3/29/2018,79.45429352
3/30/2018,79.48162902
3/31/2018,79.50896451
4/1/2018,79.5363
4/2/2018,79.51311999
4/3/2018,79.48993998
4/4/2018,79.46675998
4/5/2018,79.44357997
4/6/2018,79.42039996
4/7/2018,79.39721996
4/8/2018,79.37403995
4/9/2018,79.35085995
4/10/2018,79.32767995
4/11/2018,79.30449994
4/12/2018,79.28131994
4/13/2018,79.25813994
4/14/2018,79.23495994
4/15/2018,79.21177994
4/16/2018,79.18859994
4/17/2018,79.16541994
4/18/2018,79.14223994
4/19/2018,79.11905994
4/20/2018,79.09587994
4/21/2018,79.07269994
4/22/2018,79.04951995
4/23/2018,79.02633995
4/24/2018,79.00315995
4/25/2018,78.97997996
4/26/2018,78.95679996
4/27/2018,78.93361997
4/28/2018,78.91043998
4/29/2018,78.88725998
4/30/2018,78.86407999
5/1/2018,78.8409
5/2/2018,78.85830322
5/3/2018,78.87570644
5/4/2018,78.89310965
5/5/2018,78.91051287
5/6/2018,78.92791609
5/7/2018,78.94531931
5/8/2018,78.96272253
5/9/2018,78.98012575
5/10/2018,78.99752898
5/11/2018,79.0149322
5/12/2018,79.03233542
5/13/2018,79.04973865
5/14/2018,79.06714187
5/15/2018,79.08454509
5/16/2018,79.10194832
5/17/2018,79.11935154
5/18/2018,79.13675477
5/19/2018,79.154158
5/20/2018,79.17156123
5/21/2018,79.18896445
5/22/2018,79.20636768
5/23/2018,79.22377091
5/24/2018,79.24117414
5/25/2018,79.25857737
5/26/2018,79.2759806
5/27/2018,79.29338383
5/28/2018,79.31078707
5/29/2018,79.3281903
5/30/2018,79.34559353
5/31/2018,79.36299677
6/1/2018,79.3804
6/2/2018,79.38436666
6/3/2018,79.38833332
6/4/2018,79.39229998
6/5/2018,79.39626664
6/6/2018,79.4002333
6/7/2018,79.40419996
6/8/2018,79.40816662
6/9/2018,79.41213328
6/10/2018,79.41609994
6/11/2018,79.42006661
6/12/2018,79.42403327
6/13/2018,79.42799994
6/14/2018,79.4319666
6/15/2018,79.43593327
6/16/2018,79.43989993
6/17/2018,79.4438666
6/18/2018,79.44783327
6/19/2018,79.45179994
6/20/2018,79.4557666
6/21/2018,79.45973327
6/22/2018,79.46369994
6/23/2018,79.46766661
6/24/2018,79.47163328
6/25/2018,79.47559996
6/26/2018,79.47956663
6/27/2018,79.4835333
6/28/2018,79.48749998
6/29/2018,79.49146665
6/30/2018,79.49543332
7/1/2018,79.4994
7/2/2018,79.51196773
7/3/2018,79.52453547
7/4/2018,79.5371032
7/5/2018,79.54967093
7/6/2018,79.56223867
7/7/2018,79.57480641
7/8/2018,79.58737414
7/9/2018,79.59994188
7/10/2018,79.61250962
7/11/2018,79.62507735
7/12/2018,79.63764509
7/13/2018,79.65021283
7/14/2018,79.66278057
7/15/2018,79.67534831
7/16/2018,79.68791605
7/17/2018,79.7004838
7/18/2018,79.71305154
7/19/2018,79.72561928
7/20/2018,79.73818703
7/21/2018,79.75075477
7/22/2018,79.76332251
7/23/2018,79.77589026
7/24/2018,79.78845801
7/25/2018,79.80102575
7/26/2018,79.8135935
7/27/2018,79.82616125
7/28/2018,79.838729
7/29/2018,79.85129675
7/30/2018,79.8638645
7/31/2018,79.87643225
8/1/2018,79.889
8/2/2018,79.88495805
8/3/2018,79.88091611
8/4/2018,79.87687417
8/5/2018,79.87283222
8/6/2018,79.86879028
8/7/2018,79.86474834
8/8/2018,79.8607064
8/9/2018,79.85666446
8/10/2018,79.85262252
8/11/2018,79.84858058
8/12/2018,79.84453864
8/13/2018,79.8404967
8/14/2018,79.83645476
8/15/2018,79.83241283
8/16/2018,79.82837089
8/17/2018,79.82432896
8/18/2018,79.82028702
8/19/2018,79.81624509
8/20/2018,79.81220315
8/21/2018,79.80816122
8/22/2018,79.80411929
8/23/2018,79.80007736
8/24/2018,79.79603543
8/25/2018,79.79199349
8/26/2018,79.78795157
8/27/2018,79.78390964
8/28/2018,79.77986771
8/29/2018,79.77582578
8/30/2018,79.77178385
8/31/2018,79.76774193
9/1/2018,79.7637
9/2/2018,79.75637666
9/3/2018,79.74905332
9/4/2018,79.74172997
9/5/2018,79.73440663
9/6/2018,79.72708329
9/7/2018,79.71975996
9/8/2018,79.71243662
9/9/2018,79.70511328
9/10/2018,79.69778994
9/11/2018,79.6904666
9/12/2018,79.68314327
9/13/2018,79.67581993
9/14/2018,79.6684966
9/15/2018,79.66117326
9/16/2018,79.65384993
9/17/2018,79.6465266
9/18/2018,79.63920326
9/19/2018,79.63187993
9/20/2018,79.6245566
9/21/2018,79.61723327
9/22/2018,79.60990994
9/23/2018,79.60258661
9/24/2018,79.59526328
9/25/2018,79.58793996
9/26/2018,79.58061663
9/27/2018,79.5732933
9/28/2018,79.56596997
9/29/2018,79.55864665
9/30/2018,79.55132332
10/1/2018,79.544
10/2/2018,79.53839354
10/3/2018,79.53278708
10/4/2018,79.52718062
10/5/2018,79.52157416
10/6/2018,79.5159677
10/7/2018,79.51036125
10/8/2018,79.50475479
10/9/2018,79.49914833
10/10/2018,79.49354188
10/11/2018,79.48793542
10/12/2018,79.48232897
10/13/2018,79.47672251
10/14/2018,79.47111606
10/15/2018,79.46550961
10/16/2018,79.45990315
10/17/2018,79.4542967
10/18/2018,79.44869025
10/19/2018,79.4430838
10/20/2018,79.43747735
10/21/2018,79.4318709
10/22/2018,79.42626445
10/23/2018,79.42065801
10/24/2018,79.41505156
10/25/2018,79.40944511
10/26/2018,79.40383866
10/27/2018,79.39823222
10/28/2018,79.39262577
10/29/2018,79.38701933
10/30/2018,79.38141289
10/31/2018,79.37580644
11/1/2018,79.3702
11/2/2018,79.36500666
11/3/2018,79.35981332
11/4/2018,79.35461998
11/5/2018,79.34942664
11/6/2018,79.3442333
11/7/2018,79.33903996
11/8/2018,79.33384662
11/9/2018,79.32865328
11/10/2018,79.32345994
11/11/2018,79.31826661
