"","time","value"
"933",2012-07-21,10096.638729892
"934",2012-07-22,10098.8806644429
"935",2012-07-23,10101.1225988211
"936",2012-07-24,10103.3645330179
"937",2012-07-25,10105.6064670227
"938",2012-07-26,10107.8484008511
"939",2012-07-27,10110.090334492
"940",2012-07-28,10112.3322679623
"941",2012-07-29,10114.5742012463
"942",2012-07-30,10116.8161343478
"943",2012-07-31,10119.0580672609
"944",2012-08-01,10121.2999999942
"945",2012-08-02,10123.864518799
"946",2012-08-03,10126.4290374124
"947",2012-08-04,10128.9935558536
"948",2012-08-05,10131.5580741167
"949",2012-08-06,10134.1225921821
"950",2012-08-07,10136.6871100855
"951",2012-08-08,10139.2516278033
"952",2012-08-09,10141.8161453484
"953",2012-08-10,10144.3806627119
"954",2012-08-11,10146.9451798871
"955",2012-08-12,10149.5096968922
"956",2012-08-13,10152.0742137183
"957",2012-08-14,10154.6387303624
"958",2012-08-15,10157.2032468419
"959",2012-08-16,10159.7677631369
"960",2012-08-17,10162.3322792559
"961",2012-08-18,10164.8967951971
"962",2012-08-19,10167.4613109683
"963",2012-08-20,10170.0258265574
"964",2012-08-21,10172.5903419696
"965",2012-08-22,10175.1548572089
"966",2012-08-23,10177.7193722722
"967",2012-08-24,10180.2838871642
"968",2012-08-25,10182.8484018779
"969",2012-08-26,10185.4129164156
"970",2012-08-27,10187.9774307812
"971",2012-08-28,10190.541944964
"972",2012-08-29,10193.1064589886
"973",2012-08-30,10195.6709728273
"974",2012-08-31,10198.2354865012
"975",2012-09-01,10200.8000000018
"976",2012-09-02,10203.0166691356
"977",2012-09-03,10205.2333381065
"978",2012-09-04,10207.4500068967
"979",2012-09-05,10209.6666755146
"980",2012-09-06,10211.8833439635
"981",2012-09-07,10214.1000122411
"982",2012-09-08,10216.3166803426
"983",2012-09-09,10218.5333482871
"984",2012-09-10,10220.7500160421
"985",2012-09-11,10222.966683642
"986",2012-09-12,10225.1833510611
"987",2012-09-13,10227.4000183174
"988",2012-09-14,10229.6166853957
"989",2012-09-15,10231.8333523126
"990",2012-09-16,10234.0500190518
"991",2012-09-17,10236.2666856258
"992",2012-09-18,10238.4833520301
"993",2012-09-19,10240.7000182627
"994",2012-09-20,10242.9166843328
"995",2012-09-21,10245.1333502285
"996",2012-09-22,10247.3500159557
"997",2012-09-23,10249.566681524
"998",2012-09-24,10251.7833469154
"999",2012-09-25,10254.0000121414
"1000",2012-09-26,10256.2166772059
"1001",2012-09-27,10258.4333420933
"1002",2012-09-28,10260.6500068249
"1003",2012-09-29,10262.8666713824
"1004",2012-09-30,10265.08333577
"1005",2012-10-01,10267.3000000027
"1006",2012-10-02,10269.5677443899
"1007",2012-10-03,10271.8354886111
"1008",2012-10-04,10274.1032326681
"1009",2012-10-05,10276.3709765645
"1010",2012-10-06,10278.638720286
"1011",2012-10-07,10280.9064638504
"1012",2012-10-08,10283.1742072521
"1013",2012-10-09,10285.4419504826
"1014",2012-10-10,10287.7096935537
"1015",2012-10-11,10289.9774364676
"1016",2012-10-12,10292.2451791997
"1017",2012-10-13,10294.5129217879
"1018",2012-10-14,10296.7806641865
"1019",2012-10-15,10299.0484064488
"1020",2012-10-16,10301.3161485356
"1021",2012-10-17,10303.5838904669
"1022",2012-10-18,10305.8516322268
"1023",2012-10-19,10308.1193738235
"1024",2012-10-20,10310.3871152679
"1025",2012-10-21,10312.6548565471
"1026",2012-10-22,10314.9225976642
"1027",2012-10-23,10317.1903386227
"1028",2012-10-24,10319.4580794126
"1029",2012-10-25,10321.725820049
"1030",2012-10-26,10323.9935605213
"1031",2012-10-27,10326.2613008316
"1032",2012-10-28,10328.5290409866
"1033",2012-10-29,10330.7967809897
"1034",2012-10-30,10333.064520819
"1035",2012-10-31,10335.3322604894
"1036",2012-11-01,10337.6000000006
"1037",2012-11-02,10341.6700022457
"1038",2012-11-03,10345.7400043349
"1039",2012-11-04,10349.8100062663
"1040",2012-11-05,10353.8800080229
"1041",2012-11-06,10357.950009649
"1042",2012-11-07,10362.0200110934
"1043",2012-11-08,10366.0900124002
"1044",2012-11-09,10370.1600135404
"1045",2012-11-10,10374.230014526
"1046",2012-11-11,10378.300015364
"1047",2012-11-12,10382.3700160332
"1048",2012-11-13,10386.4400165522
"1049",2012-11-14,10390.510016929
"1050",2012-11-15,10394.5800171404
"1051",2012-11-16,10398.6500171979
"1052",2012-11-17,10402.7200171025
"1053",2012-11-18,10406.7900168618
"1054",2012-11-19,10410.860016467
"1055",2012-11-20,10414.9300159156
"1056",2012-11-21,10419.0000152215
"1057",2012-11-22,10423.0700143651
"1058",2012-11-23,10427.1400133658
"1059",2012-11-24,10431.2100122193
"1060",2012-11-25,10435.2800109228
"1061",2012-11-26,10439.3500094692
"1062",2012-11-27,10443.4200078693
"1063",2012-11-28,10447.4900061276
"1064",2012-11-29,10451.5600042329
"1065",2012-11-30,10455.6300021924
"1066",2012-12-01,10459.7000000019
"1067",2012-12-02,10460.3387118674
"1068",2012-12-03,10460.9774235899
"1069",2012-12-04,10461.6161351709
"1070",2012-12-05,10462.2548465916
"1071",2012-12-06,10462.8935578796
"1072",2012-12-07,10463.5322690155
"1073",2012-12-08,10464.1709800043
"1074",2012-12-09,10464.8096908425
"1075",2012-12-10,10465.4484015378
"1076",2012-12-11,10466.0871120988
"1077",2012-12-12,10466.7258224968
"1078",2012-12-13,10467.3645327532
"1079",2012-12-14,10468.0032428717
"1080",2012-12-15,10468.6419528242
"1081",2012-12-16,10469.2806626577
"1082",2012-12-17,10469.9193723344
"1083",2012-12-18,10470.5580818559
"1084",2012-12-19,10471.1967912457
"1085",2012-12-20,10471.8355004835
"1086",2012-12-21,10472.4742095824
"1087",2012-12-22,10473.1129185263
"1088",2012-12-23,10473.7516273209
"1089",2012-12-24,10474.3903359837
"1090",2012-12-25,10475.0290444908
"1091",2012-12-26,10475.6677528502
"1092",2012-12-27,10476.3064610748
"1093",2012-12-28,10476.9451691591
"1094",2012-12-29,10477.5838770903
"1095",2012-12-30,10478.2225848678
"1096",2012-12-31,10478.8612925102
"1097",2013-01-01,10479.5000000019
"1098",2013-01-02,10479.5806473422
"1099",2013-01-03,10479.6612945247
"1100",2013-01-04,10479.7419415671
"1101",2013-01-05,10479.8225884624
"1102",2013-01-06,10479.903235214
"1103",2013-01-07,10479.9838818248
"1104",2013-01-08,10480.0645282838
"1105",2013-01-09,10480.1451746085
"1106",2013-01-10,10480.2258207861
"1107",2013-01-11,10480.3064668065
"1108",2013-01-12,10480.3871126959
"1109",2013-01-13,10480.467758428
"1110",2013-01-14,10480.5484040302
"1111",2013-01-15,10480.629049474
"1112",2013-01-16,10480.7096947866
"1113",2013-01-17,10480.7903399464
"1114",2013-01-18,10480.8709849604
"1115",2013-01-19,10480.9516298312
"1116",2013-01-20,10481.0322745584
"1117",2013-01-21,10481.1129191397
"1118",2013-01-22,10481.193563579
"1119",2013-01-23,10481.2742078642
"1120",2013-01-24,10481.3548520136
"1121",2013-01-25,10481.435496023
"1122",2013-01-26,10481.5161398831
"1123",2013-01-27,10481.596783596
"1124",2013-01-28,10481.6774271616
"1125",2013-01-29,10481.7580705917
"1126",2013-01-30,10481.8387138731
"1127",2013-01-31,10481.9193570079
"1128",2013-02-01,10482.0000000054
"1129",2013-02-02,10484.4285733511
"1130",2013-02-03,10486.8571465501
"1131",2013-02-04,10489.2857196104
"1132",2013-02-05,10491.7142925294
"1133",2013-02-06,10494.1428652965
"1134",2013-02-07,10496.5714379278
"1135",2013-02-08,10499.0000104172
"1136",2013-02-09,10501.4285827626
"1137",2013-02-10,10503.85715496
"1138",2013-02-11,10506.2857270174
"1139",2013-02-12,10508.7142989304
"1140",2013-02-13,10511.1428707138
"1141",2013-02-14,10513.5714423413
"1142",2013-02-15,10516.0000138344
"1143",2013-02-16,10518.4285851808
"1144",2013-02-17,10520.8571563916
"1145",2013-02-18,10523.2857274612
"1146",2013-02-19,10525.7142983963
"1147",2013-02-20,10528.142869179
"1148",2013-02-21,10530.5714398284
"1149",2013-02-22,10533.0000103285
"1150",2013-02-23,10535.4285807057
"1151",2013-02-24,10537.8571509298
"1152",2013-02-25,10540.2857210167
"1153",2013-02-26,10542.7142909737
"1154",2013-02-27,10545.1428607912
"1155",2013-02-28,10547.5714304681
"1156",2013-03-01,10550.0000000067
"1157",2013-03-02,10551.1580665609
"1158",2013-03-03,10552.3161329979
"1159",2013-03-04,10553.4741992791
"1160",2013-03-05,10554.6322654345
"1161",2013-03-06,10555.7903314461
"1162",2013-03-07,10556.9483973234
"1163",2013-03-08,10558.1064630658
"1164",2013-03-09,10559.2645286623
"1165",2013-03-10,10560.4225941256
"1166",2013-03-11,10561.5806594527
"1167",2013-03-12,10562.7387246513
"1168",2013-03-13,10563.8967897027
"1169",2013-03-14,10565.0548546233
"1170",2013-03-15,10566.2129194096
"1171",2013-03-16,10567.370984058
"1172",2013-03-17,10568.5290485714
"1173",2013-03-18,10569.6871129416
"1174",2013-03-19,10570.845177183
"1175",2013-03-20,10572.0032412934
"1176",2013-03-21,10573.1613052577
"1177",2013-03-22,10574.3193690925
"1178",2013-03-23,10575.4774327932
"1179",2013-03-24,10576.6354963574
"1180",2013-03-25,10577.7935597841
"1181",2013-03-26,10578.9516230728
"1182",2013-03-27,10580.1096862346
"1183",2013-03-28,10581.2677492554
"1184",2013-03-29,10582.4258121498
"1185",2013-03-30,10583.5838749005
"1186",2013-03-31,10584.7419375215
"1187",2013-04-01,10585.9000000048
"1188",2013-04-02,10587.3100019309
"1189",2013-04-03,10588.7200037187
"1190",2013-04-04,10590.1300053753
"1191",2013-04-05,10591.540006891
"1192",2013-04-06,10592.9500082841
"1193",2013-04-07,10594.3600095312
"1194",2013-04-08,10595.7700106643
"1195",2013-04-09,10597.1800116538
"1196",2013-04-10,10598.5900125094
"1197",2013-04-11,10600.0000132213
"1198",2013-04-12,10601.4100138111
"1199",2013-04-13,10602.8200142737
"1200",2013-04-14,10604.2300146021
"1201",2013-04-15,10605.6400147951
"1202",2013-04-16,10607.0500148613
"1203",2013-04-17,10608.4600147822
"1204",2013-04-18,10609.8700145817
"1205",2013-04-19,10611.280014245
"1206",2013-04-20,10612.6900137748
"1207",2013-04-21,10614.1000131825
"1208",2013-04-22,10615.5100124507
"1209",2013-04-23,10616.9200115959
"1210",2013-04-24,10618.3300105958
"1211",2013-04-25,10619.7400094687
"1212",2013-04-26,10621.1500082279
"1213",2013-04-27,10622.5600068374
"1214",2013-04-28,10623.9700053276
"1215",2013-04-29,10625.3800036785
"1216",2013-04-30,10626.7900019073
"1217",2013-05-01,10628.2000000051
"1218",2013-05-02,10630.0290341813
"1219",2013-05-03,10631.858068224
"1220",2013-05-04,10633.6871021386
"1221",2013-05-05,10635.5161359334
"1222",2013-05-06,10637.3451695954
"1223",2013-05-07,10639.174203124
"1224",2013-05-08,10641.0032365305
"1225",2013-05-09,10642.8322697967
"1226",2013-05-10,10644.6613029438
"1227",2013-05-11,10646.4903359602
"1228",2013-05-12,10648.3193688502
"1229",2013-05-13,10650.1484016062
"1230",2013-05-14,10651.9774342379
"1231",2013-05-15,10653.8064667472
"1232",2013-05-16,10655.6354991235
"1233",2013-05-17,10657.4645313802
"1234",2013-05-18,10659.2935634971
"1235",2013-05-19,10661.1225955024
"1236",2013-05-20,10662.9516273688
"1237",2013-05-21,10664.7806591071
"1238",2013-05-22,10666.6096907253
"1239",2013-05-23,10668.4387222165
"1240",2013-05-24,10670.2677535884
"1241",2013-05-25,10672.0967848247
"1242",2013-05-26,10673.9258159377
"1243",2013-05-27,10675.7548469256
"1244",2013-05-28,10677.5838777921
"1245",2013-05-29,10679.4129085422
"1246",2013-05-30,10681.2419391541
"1247",2013-05-31,10683.0709696333
"1248",2013-06-01,10684.8999999993
"1249",2013-06-02,10686.4300017787
"1250",2013-06-03,10687.9600034302
"1251",2013-06-04,10689.4900049685
"1252",2013-06-05,10691.0200063713
"1253",2013-06-06,10692.5500076571
"1254",2013-06-07,10694.0800088136
"1255",2013-06-08,10695.6100098572
"1256",2013-06-09,10697.1400107644
"1257",2013-06-10,10698.6700115584
"1258",2013-06-11,10700.2000122201
"1259",2013-06-12,10701.7300127644
"1260",2013-06-13,10703.2600131883
"1261",2013-06-14,10704.7900134908
"1262",2013-06-15,10706.3200136657
"1263",2013-06-16,10707.8500137206
"1264",2013-06-17,10709.3800136464
"1265",2013-06-18,10710.9100134689
"1266",2013-06-19,10712.4400131568
"1267",2013-06-20,10713.9700127231
"1268",2013-06-21,10715.5000121774
"1269",2013-06-22,10717.0300114911
"1270",2013-06-23,10718.5600107045
"1271",2013-06-24,10720.0900097907
"1272",2013-06-25,10721.62000874
"1273",2013-06-26,10723.1500075871
"1274",2013-06-27,10724.6800063129
"1275",2013-06-28,10726.2100049135
"1276",2013-06-29,10727.7400033972
"1277",2013-06-30,10729.2700017569
"1278",2013-07-01,10730.800000006
"1279",2013-07-02,10732.7161307973
"1280",2013-07-03,10734.6322614696
"1281",2013-07-04,10736.5483920382
"1282",2013-07-05,10738.4645224689
"1283",2013-07-06,10740.3806527933
"1284",2013-07-07,10742.2967829943
"1285",2013-07-08,10744.2129130756
"1286",2013-07-09,10746.1290430392
"1287",2013-07-10,10748.0451728823
"1288",2013-07-11,10749.9613026139
"1289",2013-07-12,10751.8774322198
"1290",2013-07-13,10753.7935617135
"1291",2013-07-14,10755.7096910856
"1292",2013-07-15,10757.6258203431
"1293",2013-07-16,10759.5419494955
"1294",2013-07-17,10761.4580785127
"1295",2013-07-18,10763.3742074235
"1296",2013-07-19,10765.2903362202
"1297",2013-07-20,10767.206464886
"1298",2013-07-21,10769.1225934441
"1299",2013-07-22,10771.0387218975
"1300",2013-07-23,10772.9548502139
"1301",2013-07-24,10774.8709784364
"1302",2013-07-25,10776.7871065301
"1303",2013-07-26,10778.7032345126
"1304",2013-07-27,10780.6193623754
"1305",2013-07-28,10782.5354901372
"1306",2013-07-29,10784.4516177739
"1307",2013-07-30,10786.3677452971
"1308",2013-07-31,10788.2838727
"1309",2013-08-01,10790.2000000019
"1310",2013-08-02,10791.8483887764
"1311",2013-08-03,10793.496777442
"1312",2013-08-04,10795.1451659903
"1313",2013-08-05,10796.7935544264
"1314",2013-08-06,10798.4419427466
"1315",2013-08-07,10800.0903309609
"1316",2013-08-08,10801.7387190576
"1317",2013-08-09,10803.3871070422
"1318",2013-08-10,10805.0354949163
"1319",2013-08-11,10806.6838826661
"1320",2013-08-12,10808.3322703191
"1321",2013-08-13,10809.9806578554
"1322",2013-08-14,10811.6290452787
"1323",2013-08-15,10813.2774325939
"1324",2013-08-16,10814.9258197949
"1325",2013-08-17,10816.5742068819
"1326",2013-08-18,10818.2225938662
"1327",2013-08-19,10819.8709807278
"1328",2013-08-20,10821.51936749
"1329",2013-08-21,10823.1677541374
"1330",2013-08-22,10824.8161406771
"1331",2013-08-23,10826.4645270992
"1332",2013-08-24,10828.1129134215
"1333",2013-08-25,10829.7612996196
"1334",2013-08-26,10831.4096857232
"1335",2013-08-27,10833.058071709
"1336",2013-08-28,10834.70645759
"1337",2013-08-29,10836.3548433457
"1338",2013-08-30,10838.0032290103
"1339",2013-08-31,10839.6516145585
"1340",2013-09-01,10841.3000000013
"1341",2013-09-02,10845.1466681855
"1342",2013-09-03,10848.9933362633
"1343",2013-09-04,10852.8400042279
"1344",2013-09-05,10856.6866720899
"1345",2013-09-06,10860.5333398418
"1346",2013-09-07,10864.3800074931
"1347",2013-09-08,10868.22667503
"1348",2013-09-09,10872.0733424607
"1349",2013-09-10,10875.9200097978
"1350",2013-09-11,10879.7666770145
"1351",2013-09-12,10883.6133441431
"1352",2013-09-13,10887.4600111463
"1353",2013-09-14,10891.3066780567
"1354",2013-09-15,10895.1533448666
"1355",2013-09-16,10899.0000115786
"1356",2013-09-17,10902.8466781692
"1357",2013-09-18,10906.693344672
"1358",2013-09-19,10910.5400110647
"1359",2013-09-20,10914.3866773599
"1360",2013-09-21,10918.2333435579
"1361",2013-09-22,10922.0800096381
"1362",2013-09-23,10925.9266756449
"1363",2013-09-24,10929.7733415317
"1364",2013-09-25,10933.6200073246
"1365",2013-09-26,10937.4666730148
"1366",2013-09-27,10941.313338606
"1367",2013-09-28,10945.1600041011
"1368",2013-09-29,10949.0066694943
"1369",2013-09-30,10952.8533348016
"1370",2013-10-01,10956.7000000006
"1371",2013-10-02,10957.0967756447
"1372",2013-10-03,10957.4935511938
"1373",2013-10-04,10957.8903266408
"1374",2013-10-05,10958.2871019945
"1375",2013-10-06,10958.6838772463
"1376",2013-10-07,10959.0806524078
"1377",2013-10-08,10959.4774274778
"1378",2013-10-09,10959.8742024284
"1379",2013-10-10,10960.2709772959
"1380",2013-10-11,10960.6677520733
"1381",2013-10-12,10961.0645267422
"1382",2013-10-13,10961.4613013248
"1383",2013-10-14,10961.8580758044
"1384",2013-10-15,10962.2548501974
"1385",2013-10-16,10962.6516244785
"1386",2013-10-17,10963.04839867
"1387",2013-10-18,10963.4451727638
"1388",2013-10-19,10963.8419467708
"1389",2013-10-20,10964.2387206691
"1390",2013-10-21,10964.6354944699
"1391",2013-10-22,10965.0322681793
"1392",2013-10-23,10965.4290417976
"1393",2013-10-24,10965.8258153142
"1394",2013-10-25,10966.2225887328
"1395",2013-10-26,10966.6193620617
"1396",2013-10-27,10967.0161352944
"1397",2013-10-28,10967.4129084267
"1398",2013-10-29,10967.8096814626
"1399",2013-10-30,10968.206454406
"1400",2013-10-31,10968.6032272477
"1401",2013-11-01,10969.0000000059
"1402",2013-11-02,10970.9933346935
"1403",2013-11-03,10972.9866692913
"1404",2013-11-04,10974.9800037948
"1405",2013-11-05,10976.9733382001
"1406",2013-11-06,10978.9666725155
"1407",2013-11-07,10980.9600067287
"1408",2013-11-08,10982.953340851
"1409",2013-11-09,10984.9466748803
"1410",2013-11-10,10986.9400088158
"1411",2013-11-11,10988.9333426527
"1412",2013-11-12,10990.9266764032
"1413",2013-11-13,10992.9200100464
"1414",2013-11-14,10994.9133436084
"1415",2013-11-15,10996.9066770689
"1416",2013-11-16,10998.9000104429
"1417",2013-11-17,11000.8933437263
