Date,MSCI
6/21/2019,232.399994
6/24/2019,235.009995
6/25/2019,230.75
6/26/2019,231.520004
6/27/2019,234.100006
6/28/2019,238.789993
7/1/2019,240.509995
7/2/2019,244.580002
7/3/2019,245.570007
7/5/2019,242.289993
7/8/2019,234.699997
7/9/2019,238
7/10/2019,238
7/11/2019,240.279999
7/12/2019,245.119995
7/15/2019,245.199997
7/16/2019,241.570007
7/17/2019,241.580002
7/18/2019,245.729996
7/19/2019,240.979996
7/22/2019,240.589996
7/23/2019,235.610001
7/24/2019,232.25
7/25/2019,231.889999
7/26/2019,237.270004
7/29/2019,232.369995
7/30/2019,227.880005
7/31/2019,227.240005
8/1/2019,225.330002
8/2/2019,220.179993
8/5/2019,209.240005
8/6/2019,214.339996
8/7/2019,217.179993
8/8/2019,225.470001
8/9/2019,224.050003
8/12/2019,219.960007
8/13/2019,226.309998
8/14/2019,218.899994
8/15/2019,222.160004
8/16/2019,226.229996
8/19/2019,230.309998
8/20/2019,231.5
8/21/2019,235.029999
8/22/2019,236
8/23/2019,233
8/26/2019,231.639999
8/27/2019,231.229996
8/28/2019,231.729996
8/29/2019,235.610001
8/30/2019,234.630005
9/3/2019,233.490005
9/4/2019,230.199997
9/5/2019,235.429993
9/6/2019,241.270004
9/9/2019,237.509995
9/10/2019,228.429993
9/11/2019,226.710007
9/12/2019,232.389999
9/13/2019,229.639999
9/16/2019,230
9/17/2019,240.149994
9/18/2019,233.75
9/19/2019,235.389999
9/20/2019,225.729996
9/23/2019,225.960007
9/24/2019,225.610001
9/25/2019,227.059998
9/26/2019,223.550003
9/27/2019,215.889999
9/30/2019,217.75
10/1/2019,216.229996
10/2/2019,212.699997
10/3/2019,217.839996
10/4/2019,221.009995
10/7/2019,220.789993
10/8/2019,214.509995
10/9/2019,219.470001
10/10/2019,222.649994
10/11/2019,225.330002
10/14/2019,225.110001
10/15/2019,227.080002
10/16/2019,225.979996
10/17/2019,229.029999
10/18/2019,224.399994
10/21/2019,226.149994
10/22/2019,216.380005
10/23/2019,218.330002
10/24/2019,222.580002
10/25/2019,222.199997
10/28/2019,225.029999
10/29/2019,228.070007
10/30/2019,229.139999
10/31/2019,234.559998
11/1/2019,245.910004
11/4/2019,245.789993
11/5/2019,238.470001
11/6/2019,241.279999
11/7/2019,246.679993
11/8/2019,245
11/11/2019,245
11/12/2019,246.179993
11/13/2019,249.210007
11/14/2019,250
11/15/2019,250
11/18/2019,252.589996
11/19/2019,257.5
11/20/2019,256.369995
11/21/2019,255.619995
11/22/2019,257.970001
11/25/2019,264.01001
11/26/2019,259.769989
11/27/2019,258.179993
11/29/2019,259.190002
12/2/2019,256.570007
12/3/2019,254.350006
12/4/2019,259.029999
12/5/2019,260.420013
12/6/2019,266.320007
12/9/2019,263.529999
12/10/2019,261.5
12/11/2019,260.790009
12/12/2019,259.859985
12/13/2019,260.089996
12/16/2019,261.190002
12/17/2019,258.48999
12/18/2019,257.5
12/19/2019,259.779999
12/20/2019,259.25
12/23/2019,258.720001
12/24/2019,260.359985
12/26/2019,260.480011
12/27/2019,259.98999
12/30/2019,256.920013
12/31/2019,258.179993
